ID,datetime,date,time,species,distance,angle,placeID,contact,Region.Label,Area,Sample.Label
28841,2019:06:25 19:14:53,25/06/2019,0.802002315,Black Backed Jackal,6,0.4-0.6,HAPP20,No,DSCT.S1,192000000,HAPP20
28842,2019:06:25 19:14:54,25/06/2019,0.802013889,Black Backed Jackal,6.5,0.4-0.6,HAPP20,No,DSCT.S1,192000000,HAPP20
28843,2019:06:25 19:14:55,25/06/2019,0.802025463,Black Backed Jackal,6.5,0.4-0.6,HAPP20,No,DSCT.S1,192000000,HAPP20
28844,2019:06:25 19:23:54,25/06/2019,0.808263889,African Civet,9,0.4-0.6,HAPP20,No,DSCT.S1,192000000,HAPP20
28845,2019:06:25 19:23:55,25/06/2019,0.808275463,African Civet,9,0.4-0.6,HAPP20,No,DSCT.S1,192000000,HAPP20
28846,2019:06:25 19:26:39,25/06/2019,0.810173611,African Civet,5.5,0.2-0.4,HAPP20,No,DSCT.S1,192000000,HAPP20
28847,2019:06:25 19:26:40,25/06/2019,0.810185185,African Civet,6,0-0.2,HAPP20,No,DSCT.S1,192000000,HAPP20
28848,2019:06:25 21:59:25,25/06/2019,0.916261574,African Civet,6.5,0-0.2,HAPP20,No,DSCT.S1,192000000,HAPP20
28849,2019:06:25 21:59:26,25/06/2019,0.916273148,African Civet,6.5,0-0.2,HAPP20,No,DSCT.S1,192000000,HAPP20
28850,2019:06:26 00:53:26,26/06/2019,0.037106481,African Civet,7,0.4-0.6,HAPP20,No,DSCT.S1,192000000,HAPP20
28851,2019:06:26 00:53:27,26/06/2019,0.037118056,African Civet,7,0.2-0.4,HAPP20,No,DSCT.S1,192000000,HAPP20
28852,2019:06:26 00:53:28,26/06/2019,0.03712963,African Civet,7,0.2-0.4,HAPP20,No,DSCT.S1,192000000,HAPP20
28853,2019:06:26 00:56:32,26/06/2019,0.039259259,African Civet,8,0-0.2,HAPP20,No,DSCT.S1,192000000,HAPP20
28854,2019:06:26 00:56:33,26/06/2019,0.039270833,African Civet,10,0.4-0.6,HAPP20,No,DSCT.S1,192000000,HAPP20
28855,2019:06:26 01:28:39,26/06/2019,0.0615625,Black Backed Jackal,7,0-0.2,HAPP20,No,DSCT.S1,192000000,HAPP20
28856,2019:06:26 01:28:40,26/06/2019,0.061574074,Black Backed Jackal,7,0-0.2,HAPP20,No,DSCT.S1,192000000,HAPP20
28857,2019:06:26 02:17:09,26/06/2019,0.095243056,Black Backed Jackal,9,0.4-0.6,HAPP20,No,DSCT.S1,192000000,HAPP20
28858,2019:06:26 02:17:10,26/06/2019,0.09525463,Black Backed Jackal,9,0.2-0.4,HAPP20,No,DSCT.S1,192000000,HAPP20
28859,2019:06:26 02:17:18,26/06/2019,0.095347222,Black Backed Jackal,12,0.2-0.4,HAPP20,No,DSCT.S1,192000000,HAPP20
28860,2019:06:26 02:17:19,26/06/2019,0.095358796,Black Backed Jackal,15,0.4-0.6,HAPP20,No,DSCT.S1,192000000,HAPP20
28874,2019:06:26 05:14:22,26/06/2019,0.218310185,Black Backed Jackal,6,0.4-0.6,HAPP20,No,DSCT.S1,192000000,HAPP20
28875,2019:06:26 05:14:23,26/06/2019,0.218321759,Black Backed Jackal,7,0.4-0.6,HAPP20,No,DSCT.S1,192000000,HAPP20
28876,2019:06:26 05:15:45,26/06/2019,0.219270833,Black Backed Jackal,10,0-0.2,HAPP20,No,DSCT.S1,192000000,HAPP20
28877,2019:06:26 05:15:46,26/06/2019,0.219282407,Black Backed Jackal,10,0-0.2,HAPP20,No,DSCT.S1,192000000,HAPP20
28878,2019:06:26 05:16:14,26/06/2019,0.219606481,Black Backed Jackal,10,0-0.2,HAPP20,No,DSCT.S1,192000000,HAPP20
28879,2019:06:26 05:16:15,26/06/2019,0.219618056,Black Backed Jackal,10,0-0.2,HAPP20,No,DSCT.S1,192000000,HAPP20
29017,2019:06:26 17:02:13,26/06/2019,0.709872685,Black Backed Jackal,6,0.4-0.6,HAPP20,No,DSCT.S1,192000000,HAPP20
29018,2019:06:26 17:02:14,26/06/2019,0.709884259,Black Backed Jackal,6,0.2-0.4,HAPP20,No,DSCT.S1,192000000,HAPP20
29019,2019:06:26 17:02:15,26/06/2019,0.709895833,Black Backed Jackal,6,0.2-0.4,HAPP20,No,DSCT.S1,192000000,HAPP20
29020,2019:06:26 17:02:32,26/06/2019,0.710092593,Black Backed Jackal,6,0.4-0.6,HAPP20,No,DSCT.S1,192000000,HAPP20
29021,2019:06:26 17:02:33,26/06/2019,0.710104167,Black Backed Jackal,6,0.2-0.4,HAPP20,No,DSCT.S1,192000000,HAPP20
29022,2019:06:26 17:02:34,26/06/2019,0.710115741,Black Backed Jackal,6,0.2-0.4,HAPP20,No,DSCT.S1,192000000,HAPP20
29023,2019:06:26 17:02:43,26/06/2019,0.710219907,Black Backed Jackal,5.5,0.6-0.8,HAPP20,No,DSCT.S1,192000000,HAPP20
29024,2019:06:26 17:02:44,26/06/2019,0.710231481,Black Backed Jackal,6,0.8-1,HAPP20,No,DSCT.S1,192000000,HAPP20
29037,2019:06:26 21:48:11,26/06/2019,0.908460648,African Civet,7.5,0.4-0.6,HAPP20,No,DSCT.S1,192000000,HAPP20
29038,2019:06:26 21:48:12,26/06/2019,0.908472222,African Civet,7.5,0.2-0.4,HAPP20,No,DSCT.S1,192000000,HAPP20
29039,2019:06:26 22:06:37,26/06/2019,0.921261574,African Civet,6,0.4-0.6,HAPP20,No,DSCT.S1,192000000,HAPP20
29040,2019:06:26 22:06:38,26/06/2019,0.921273148,African Civet,6,0.4-0.6,HAPP20,No,DSCT.S1,192000000,HAPP20
29041,2019:06:26 22:10:23,26/06/2019,0.923877315,African Civet,8.5,0.4-0.6,HAPP20,No,DSCT.S1,192000000,HAPP20
29042,2019:06:26 22:10:24,26/06/2019,0.923888889,African Civet,9,0.6-0.8,HAPP20,No,DSCT.S1,192000000,HAPP20
29045,2019:06:27 00:38:31,27/06/2019,0.026747685,Black Backed Jackal,5,0.4-0.6,HAPP20,Yes,DSCT.S1,192000000,HAPP20
29046,2019:06:27 00:38:32,27/06/2019,0.026759259,Black Backed Jackal,5,0.4-0.6,HAPP20,No,DSCT.S1,192000000,HAPP20
29047,2019:06:27 00:38:33,27/06/2019,0.026770833,Black Backed Jackal,5,0.4-0.6,HAPP20,No,DSCT.S1,192000000,HAPP20
29048,2019:06:27 00:42:28,27/06/2019,0.029490741,Black Backed Jackal,5.5,0.4-0.6,HAPP20,No,DSCT.S1,192000000,HAPP20
29049,2019:06:27 00:42:29,27/06/2019,0.029502315,Black Backed Jackal,5.5,0-0.2,HAPP20,No,DSCT.S1,192000000,HAPP20
29050,2019:06:27 00:42:40,27/06/2019,0.02962963,Black Backed Jackal,6,0-0.2,HAPP20,No,DSCT.S1,192000000,HAPP20
29051,2019:06:27 00:42:41,27/06/2019,0.029641204,Black Backed Jackal,5,0.2-0.4,HAPP20,No,DSCT.S1,192000000,HAPP20
29065,2019:06:27 05:16:08,27/06/2019,0.219537037,Black Backed Jackal,6.5,0-0.2,HAPP20,No,DSCT.S1,192000000,HAPP20
29066,2019:06:27 05:16:09,27/06/2019,0.219548611,Black Backed Jackal,6.5,0-0.2,HAPP20,No,DSCT.S1,192000000,HAPP20
29067,2019:06:27 05:16:10,27/06/2019,0.219560185,Black Backed Jackal,6,0-0.2,HAPP20,No,DSCT.S1,192000000,HAPP20
29068,2019:06:27 06:54:50,27/06/2019,0.288078704,Black Backed Jackal,7,0.2-0.4,HAPP20,Yes,DSCT.S1,192000000,HAPP20
29069,2019:06:27 06:54:51,27/06/2019,0.288090278,Black Backed Jackal,7.5,0-0.2,HAPP20,No,DSCT.S1,192000000,HAPP20
29070,2019:06:27 06:54:52,27/06/2019,0.288101852,Black Backed Jackal,8,0-0.2,HAPP20,No,DSCT.S1,192000000,HAPP20
29328,2019:06:27 20:23:10,27/06/2019,0.849421296,African Civet,6,0.2-0.4,HAPP20,No,DSCT.S1,192000000,HAPP20
29329,2019:06:27 20:23:11,27/06/2019,0.84943287,African Civet,6,0.4-0.6,HAPP20,No,DSCT.S1,192000000,HAPP20
29330,2019:06:27 21:30:45,27/06/2019,0.896354167,Brown Hyena,9,0-0.2,HAPP20,No,DSCT.S1,192000000,HAPP20
29331,2019:06:27 21:30:46,27/06/2019,0.896365741,Brown Hyena,9,0-0.2,HAPP20,No,DSCT.S1,192000000,HAPP20
29332,2019:06:27 21:30:55,27/06/2019,0.896469907,Brown Hyena,9,0-0.2,HAPP20,No,DSCT.S1,192000000,HAPP20
29333,2019:06:27 21:30:56,27/06/2019,0.896481481,Brown Hyena,9,0-0.2,HAPP20,No,DSCT.S1,192000000,HAPP20
29334,2019:06:27 21:31:05,27/06/2019,0.896585648,Brown Hyena,7,0-0.2,HAPP20,No,DSCT.S1,192000000,HAPP20
29335,2019:06:27 21:31:06,27/06/2019,0.896597222,Brown Hyena,6.5,0-0.2,HAPP20,No,DSCT.S1,192000000,HAPP20
29336,2019:06:27 21:31:07,27/06/2019,0.896608796,Brown Hyena,5.5,0-0.2,HAPP20,No,DSCT.S1,192000000,HAPP20
29339,2019:06:28 01:42:40,28/06/2019,0.071296296,Black Backed Jackal,6.5,0.4-0.6,HAPP20,Yes,DSCT.S1,192000000,HAPP20
29340,2019:06:28 01:42:41,28/06/2019,0.07130787,Black Backed Jackal,6.5,0.2-0.4,HAPP20,No,DSCT.S1,192000000,HAPP20
29341,2019:06:28 01:42:42,28/06/2019,0.071319444,Black Backed Jackal,6.5,0.2-0.4,HAPP20,No,DSCT.S1,192000000,HAPP20
29549,2019:06:28 17:20:29,28/06/2019,0.72255787,Black Backed Jackal,5,0-0.2,HAPP20,Yes,DSCT.S1,192000000,HAPP20
29550,2019:06:28 17:20:30,28/06/2019,0.722569444,Black Backed Jackal,4.5,0.2-0.4,HAPP20,No,DSCT.S1,192000000,HAPP20
29551,2019:06:28 17:20:31,28/06/2019,0.722581019,Black Backed Jackal,4,0.4-0.6,HAPP20,No,DSCT.S1,192000000,HAPP20
29559,2019:06:28 19:47:39,28/06/2019,0.824756944,African Civet,5.5,0-0.2,HAPP20,No,DSCT.S1,192000000,HAPP20
29560,2019:06:28 19:47:40,28/06/2019,0.824768519,African Civet,5.5,0-0.2,HAPP20,No,DSCT.S1,192000000,HAPP20
29573,2019:06:28 23:46:23,28/06/2019,0.990543981,African Civet,8,0.6-0.8,HAPP20,Yes,DSCT.S1,192000000,HAPP20
29574,2019:06:28 23:46:24,28/06/2019,0.990555556,African Civet,8,0.4-0.6,HAPP20,No,DSCT.S1,192000000,HAPP20
29575,2019:06:28 23:46:25,28/06/2019,0.99056713,African Civet,7.5,0.2-0.4,HAPP20,No,DSCT.S1,192000000,HAPP20
29576,2019:06:29 00:00:23,29/06/2019,0.000266204,Black Backed Jackal,7.5,0.2-0.4,HAPP20,No,DSCT.S1,192000000,HAPP20
29577,2019:06:29 00:00:24,29/06/2019,0.000277778,Black Backed Jackal,7,0.4-0.6,HAPP20,No,DSCT.S1,192000000,HAPP20
29578,2019:06:29 01:35:03,29/06/2019,0.066006944,African Civet,7,0.8-1,HAPP20,Yes,DSCT.S1,192000000,HAPP20
29579,2019:06:29 01:35:04,29/06/2019,0.066018519,African Civet,6.5,0.6-0.8,HAPP20,No,DSCT.S1,192000000,HAPP20
29580,2019:06:29 01:35:05,29/06/2019,0.066030093,African Civet,6.5,0.4-0.6,HAPP20,No,DSCT.S1,192000000,HAPP20
29709,2019:06:29 17:30:08,29/06/2019,0.729259259,Black Backed Jackal,7,0.2-0.4,HAPP20,No,DSCT.S1,192000000,HAPP20
29710,2019:06:29 17:30:09,29/06/2019,0.729270833,Black Backed Jackal,8,0.2-0.4,HAPP20,No,DSCT.S1,192000000,HAPP20
29711,2019:06:29 17:31:07,29/06/2019,0.72994213,Black Backed Jackal,6.5,0.4-0.6,HAPP20,No,DSCT.S1,192000000,HAPP20
29712,2019:06:29 17:31:08,29/06/2019,0.729953704,Black Backed Jackal,7,0.4-0.6,HAPP20,No,DSCT.S1,192000000,HAPP20
29713,2019:06:29 17:31:09,29/06/2019,0.729965278,Black Backed Jackal,7,0.2-0.4,HAPP20,No,DSCT.S1,192000000,HAPP20
29750,2019:06:29 23:39:29,29/06/2019,0.985752315,Black Backed Jackal,8.5,0-0.2,HAPP20,No,DSCT.S1,192000000,HAPP20
29751,2019:06:29 23:39:30,29/06/2019,0.985763889,Black Backed Jackal,8,0-0.2,HAPP20,No,DSCT.S1,192000000,HAPP20
29752,2019:06:29 23:41:15,29/06/2019,0.986979167,Black Backed Jackal,8.5,0-0.2,HAPP20,No,DSCT.S1,192000000,HAPP20
29753,2019:06:29 23:41:16,29/06/2019,0.986990741,Black Backed Jackal,8,0-0.2,HAPP20,No,DSCT.S1,192000000,HAPP20
29754,2019:06:29 23:46:48,29/06/2019,0.990833333,African Civet,5.5,0-0.2,HAPP20,No,DSCT.S1,192000000,HAPP20
29755,2019:06:29 23:46:49,29/06/2019,0.990844907,African Civet,6,0-0.2,HAPP20,No,DSCT.S1,192000000,HAPP20
29758,2019:06:30 00:42:54,30/06/2019,0.029791667,Black Backed Jackal,5,0-0.2,HAPP20,No,DSCT.S1,192000000,HAPP20
29759,2019:06:30 00:42:55,30/06/2019,0.029803241,Black Backed Jackal,5.5,0-0.2,HAPP20,No,DSCT.S1,192000000,HAPP20
29760,2019:06:30 00:45:37,30/06/2019,0.031678241,Black Backed Jackal,6.5,0.4-0.6,HAPP20,No,DSCT.S1,192000000,HAPP20
29761,2019:06:30 00:45:38,30/06/2019,0.031689815,Black Backed Jackal,6.5,0.2-0.4,HAPP20,No,DSCT.S1,192000000,HAPP20
29767,2019:06:30 01:46:27,30/06/2019,0.073923611,African Civet,7,0.2-0.4,HAPP20,No,DSCT.S1,192000000,HAPP20
29768,2019:06:30 01:46:28,30/06/2019,0.073935185,African Civet,7,0.2-0.4,HAPP20,No,DSCT.S1,192000000,HAPP20
29935,2019:06:30 21:24:10,30/06/2019,0.891782407,African Civet,7,0.6-0.8,HAPP20,No,DSCT.S1,192000000,HAPP20
29936,2019:06:30 21:24:11,30/06/2019,0.891793981,African Civet,6.5,0.4-0.6,HAPP20,No,DSCT.S1,192000000,HAPP20
29937,2019:06:30 21:24:12,30/06/2019,0.891805556,African Civet,6.5,0.4-0.6,HAPP20,No,DSCT.S1,192000000,HAPP20
29948,2019:07:01 06:42:38,01/07/2019,0.279606481,Black Backed Jackal,13,0.4-0.6,HAPP20,No,DSCT.S1,192000000,HAPP20
29949,2019:07:01 06:42:39,01/07/2019,0.279618056,Black Backed Jackal,13,0.4-0.6,HAPP20,No,DSCT.S1,192000000,HAPP20
29950,2019:07:01 06:42:50,01/07/2019,0.27974537,Black Backed Jackal,7.5,0.2-0.4,HAPP20,No,DSCT.S1,192000000,HAPP20
29951,2019:07:01 06:42:51,01/07/2019,0.279756944,Black Backed Jackal,7,0.4-0.6,HAPP20,No,DSCT.S1,192000000,HAPP20
29952,2019:07:01 06:43:23,01/07/2019,0.280127315,Black Backed Jackal,8.5,0-0.2,HAPP20,No,DSCT.S1,192000000,HAPP20
29953,2019:07:01 06:43:24,01/07/2019,0.280138889,Black Backed Jackal,9.5,0-0.2,HAPP20,No,DSCT.S1,192000000,HAPP20
30102,2019:07:02 00:43:13,02/07/2019,0.030011574,African Civet,7,0-0.2,HAPP20,No,DSCT.S1,192000000,HAPP20
30103,2019:07:02 00:43:14,02/07/2019,0.030023148,African Civet,9,0.6-0.8,HAPP20,No,DSCT.S1,192000000,HAPP20
30104,2019:07:02 06:31:05,02/07/2019,0.271585648,Black Backed Jackal,7,0.4-0.6,HAPP20,Yes,DSCT.S1,192000000,HAPP20
30105,2019:07:02 06:31:06,02/07/2019,0.271597222,Black Backed Jackal,6,0-0.2,HAPP20,No,DSCT.S1,192000000,HAPP20
30106,2019:07:02 06:31:07,02/07/2019,0.271608796,Black Backed Jackal,6,0.2-0.4,HAPP20,No,DSCT.S1,192000000,HAPP20
30354,2019:07:02 19:55:08,02/07/2019,0.829953704,African Civet,5.5,0-0.2,HAPP20,Yes,DSCT.S1,192000000,HAPP20
30355,2019:07:02 19:55:09,02/07/2019,0.829965278,African Civet,5.5,0-0.2,HAPP20,No,DSCT.S1,192000000,HAPP20
30356,2019:07:02 19:55:10,02/07/2019,0.829976852,African Civet,6,0-0.2,HAPP20,No,DSCT.S1,192000000,HAPP20
30359,2019:07:03 00:10:41,03/07/2019,0.007418981,Caracal,3,0.2-0.4,HAPP20,No,DSCT.S1,192000000,HAPP20
30360,2019:07:03 00:10:42,03/07/2019,0.007430556,Caracal,3,0.2-0.4,HAPP20,No,DSCT.S1,192000000,HAPP20
30361,2019:07:03 00:11:07,03/07/2019,0.007719907,Caracal,9,0.2-0.4,HAPP20,No,DSCT.S1,192000000,HAPP20
30362,2019:07:03 00:11:08,03/07/2019,0.007731481,Caracal,8.5,0-0.2,HAPP20,No,DSCT.S1,192000000,HAPP20
30365,2019:07:03 00:18:19,03/07/2019,0.012719907,Black Backed Jackal,8,0.2-0.4,HAPP20,Yes,DSCT.S1,192000000,HAPP20
30366,2019:07:03 00:18:20,03/07/2019,0.012731481,Black Backed Jackal,8.5,0-0.2,HAPP20,No,DSCT.S1,192000000,HAPP20
30367,2019:07:03 00:18:21,03/07/2019,0.012743056,Black Backed Jackal,9,0-0.2,HAPP20,No,DSCT.S1,192000000,HAPP20
30368,2019:07:03 00:19:08,03/07/2019,0.013287037,Black Backed Jackal,8.5,0-0.2,HAPP20,No,DSCT.S1,192000000,HAPP20
30369,2019:07:03 00:19:09,03/07/2019,0.013298611,Black Backed Jackal,8.5,0-0.2,HAPP20,No,DSCT.S1,192000000,HAPP20
30370,2019:07:03 00:19:10,03/07/2019,0.013310185,Black Backed Jackal,8.5,0-0.2,HAPP20,No,DSCT.S1,192000000,HAPP20
30371,2019:07:03 00:19:42,03/07/2019,0.013680556,Black Backed Jackal,7.5,0.4-0.6,HAPP20,No,DSCT.S1,192000000,HAPP20
30372,2019:07:03 00:19:43,03/07/2019,0.01369213,Black Backed Jackal,7,0.6-0.8,HAPP20,No,DSCT.S1,192000000,HAPP20
30373,2019:07:03 02:33:12,03/07/2019,0.106388889,African Civet,8.5,0.4-0.6,HAPP20,Yes,DSCT.S1,192000000,HAPP20
30374,2019:07:03 02:33:13,03/07/2019,0.106400463,African Civet,8.5,0.4-0.6,HAPP20,No,DSCT.S1,192000000,HAPP20
30375,2019:07:03 02:33:14,03/07/2019,0.106412037,African Civet,8.5,0.4-0.6,HAPP20,No,DSCT.S1,192000000,HAPP20
30376,2019:07:03 02:38:00,03/07/2019,0.109722222,African Civet,7,0-0.2,HAPP20,No,DSCT.S1,192000000,HAPP20
30377,2019:07:03 02:38:01,03/07/2019,0.109733796,African Civet,7,0-0.2,HAPP20,No,DSCT.S1,192000000,HAPP20
30378,2019:07:03 02:38:02,03/07/2019,0.10974537,African Civet,7,0-0.2,HAPP20,No,DSCT.S1,192000000,HAPP20
30379,2019:07:03 03:20:52,03/07/2019,0.139490741,African Civet,7,0.6-0.8,HAPP20,No,DSCT.S1,192000000,HAPP20
30380,2019:07:03 03:20:53,03/07/2019,0.139502315,African Civet,6.5,0.4-0.6,HAPP20,No,DSCT.S1,192000000,HAPP20
30524,2019:06:27 01:05:09,27/06/2019,0.045243056,Black Backed Jackal,6,0.4-0.6,HAPP23,No,DSCT.S1,192000000,HAPP23
30525,2019:06:27 01:05:10,27/06/2019,0.04525463,Black Backed Jackal,6,0.4-0.6,HAPP23,No,DSCT.S1,192000000,HAPP23
30526,2019:06:27 01:05:17,27/06/2019,0.045335648,Black Backed Jackal,6,0.2-0.4,HAPP23,No,DSCT.S1,192000000,HAPP23
30527,2019:06:27 01:05:18,27/06/2019,0.045347222,Black Backed Jackal,8,0.4-0.6,HAPP23,No,DSCT.S1,192000000,HAPP23
30681,2019:06:30 20:09:30,30/06/2019,0.839930556,Brown Hyena,7,0.2-0.4,HAPP23,No,DSCT.S1,192000000,HAPP23
30682,2019:06:30 20:09:31,30/06/2019,0.83994213,Brown Hyena,6.5,0.2-0.4,HAPP23,No,DSCT.S1,192000000,HAPP23
30683,2019:06:30 20:10:07,30/06/2019,0.840358796,Brown Hyena,6.5,0-0.2,HAPP23,No,DSCT.S1,192000000,HAPP23
30684,2019:06:30 20:10:08,30/06/2019,0.84037037,Brown Hyena,7.5,0.8-1,HAPP23,No,DSCT.S1,192000000,HAPP23
30973,2019:07:07 22:50:21,07/07/2019,0.951631944,African Civet,8.5,0.6-0.8,HAPP23,No,DSCT.S1,192000000,HAPP23
30974,2019:07:07 22:50:22,07/07/2019,0.951643519,African Civet,7.5,0.4-0.6,HAPP23,No,DSCT.S1,192000000,HAPP23
30975,2019:07:07 22:50:31,07/07/2019,0.951747685,African Civet,6,0.8-1,HAPP23,No,DSCT.S1,192000000,HAPP23
32637,2019:06:30 00:08:55,30/06/2019,0.00619213,Black Backed Jackal,5,0.2-0.4,MOPP14,No,DSCT.S1,192000000,MOPP14
32638,2019:06:30 00:08:56,30/06/2019,0.006203704,Black Backed Jackal,5.5,0-0.2,MOPP14,No,DSCT.S1,192000000,MOPP14
32752,2019:07:02 04:56:39,02/07/2019,0.206006944,African Civet,7,0.6-0.8,MOPP14,Yes,DSCT.S1,192000000,MOPP14
32753,2019:07:02 04:56:40,02/07/2019,0.206018519,African Civet,7,0.4-0.6,MOPP14,No,DSCT.S1,192000000,MOPP14
32754,2019:07:02 04:56:41,02/07/2019,0.206030093,African Civet,7.5,0.2-0.4,MOPP14,No,DSCT.S1,192000000,MOPP14
32913,2019:07:03 21:39:23,03/07/2019,0.902349537,African Civet,6,0.2-0.4,MOPP14,No,DSCT.S1,192000000,MOPP14
32914,2019:07:03 21:39:24,03/07/2019,0.902361111,African Civet,6.5,0.2-0.4,MOPP14,No,DSCT.S1,192000000,MOPP14
33300,2019:07:08 03:04:50,08/07/2019,0.128356481,Black Backed Jackal,7.5,0.2-0.4,MOPP14,No,DSCT.S1,192000000,MOPP14
33301,2019:07:08 03:04:51,08/07/2019,0.128368056,Black Backed Jackal,6.5,0-0.2,MOPP14,No,DSCT.S1,192000000,MOPP14
33302,2019:07:08 03:05:19,08/07/2019,0.12869213,Black Backed Jackal,7.5,0.4-0.6,MOPP14,No,DSCT.S1,192000000,MOPP14
33303,2019:07:08 03:05:20,08/07/2019,0.128703704,Black Backed Jackal,7,0.2-0.4,MOPP14,No,DSCT.S1,192000000,MOPP14
34125,2019:06:26 18:26:37,26/06/2019,0.768483796,Brown Hyena,12,0-0.2,SHPP10,No,DSCT.S1,192000000,SHPP10
34126,2019:06:26 18:26:38,26/06/2019,0.76849537,Brown Hyena,12,0-0.2,SHPP10,No,DSCT.S1,192000000,SHPP10
34127,2019:06:26 18:27:48,26/06/2019,0.769305556,Brown Hyena,4.5,0.6-0.8,SHPP10,No,DSCT.S1,192000000,SHPP10
34128,2019:06:26 18:27:49,26/06/2019,0.76931713,Brown Hyena,4,0.2-0.4,SHPP10,No,DSCT.S1,192000000,SHPP10
34129,2019:06:26 18:27:56,26/06/2019,0.769398148,Brown Hyena,6,0.8-1,SHPP10,No,DSCT.S1,192000000,SHPP10
34130,2019:06:26 18:27:57,26/06/2019,0.769409722,Brown Hyena,6,0.8-1,SHPP10,No,DSCT.S1,192000000,SHPP10
34131,2019:06:26 18:28:04,26/06/2019,0.769490741,Brown Hyena,6.5,0.6-0.8,SHPP10,No,DSCT.S1,192000000,SHPP10
34132,2019:06:26 18:28:05,26/06/2019,0.769502315,Brown Hyena,7,0.6-0.8,SHPP10,No,DSCT.S1,192000000,SHPP10
34266,2019:07:05 19:16:07,05/07/2019,0.802858796,Brown Hyena,5,0.8-1,SHPP10,Yes,DSCT.S1,192000000,SHPP10
34267,2019:07:05 19:16:08,05/07/2019,0.80287037,Brown Hyena,5.5,0.6-0.8,SHPP10,No,DSCT.S1,192000000,SHPP10
34268,2019:07:05 19:16:09,05/07/2019,0.802881944,Brown Hyena,6.5,0.4-0.6,SHPP10,No,DSCT.S1,192000000,SHPP10
34269,2019:07:05 19:16:18,05/07/2019,0.802986111,Brown Hyena,12,0-0.2,SHPP10,No,DSCT.S1,192000000,SHPP10
34533,2019:07:13 06:47:42,13/07/2019,0.283125,African Civet,13,0.4-0.6,DEPP01,No,DSCT.S1,192000000,DEPP01
34534,2019:07:13 06:47:43,13/07/2019,0.283136574,African Civet,13,0.4-0.6,DEPP01,No,DSCT.S1,192000000,DEPP01
34535,2019:07:13 06:47:44,13/07/2019,0.283148148,African Civet,13,0.2-0.4,DEPP01,No,DSCT.S1,192000000,DEPP01
34541,2019:07:17 03:24:23,17/07/2019,0.14193287,Brown Hyena,9,0.4-0.6,DEPP01,No,DSCT.S1,192000000,DEPP01
34542,2019:07:17 03:24:24,17/07/2019,0.141944444,Brown Hyena,7.5,0.2-0.4,DEPP01,No,DSCT.S1,192000000,DEPP01
34598,2019:07:11 23:33:35,11/07/2019,0.981655093,Black Backed Jackal,12,0.2-0.4,DEPP02,Yes,DSCT.S1,192000000,DEPP02
34599,2019:07:11 23:33:36,11/07/2019,0.981666667,Black Backed Jackal,12,0.4-0.6,DEPP02,No,DSCT.S1,192000000,DEPP02
34600,2019:07:11 23:33:37,11/07/2019,0.981678241,Black Backed Jackal,12,0.6-0.8,DEPP02,No,DSCT.S1,192000000,DEPP02
34659,2019:07:22 04:46:10,22/07/2019,0.198726852,Black Backed Jackal,7.5,0.4-0.6,DEPP02,Yes,DSCT.S1,192000000,DEPP02
34660,2019:07:22 04:46:11,22/07/2019,0.198738426,Black Backed Jackal,7,0.2-0.4,DEPP02,No,DSCT.S1,192000000,DEPP02
34661,2019:07:22 04:46:12,22/07/2019,0.19875,Black Backed Jackal,7,0-0.2,DEPP02,No,DSCT.S1,192000000,DEPP02
34662,2019:07:22 04:46:20,22/07/2019,0.198842593,Black Backed Jackal,4,0.8-1,DEPP02,No,DSCT.S1,192000000,DEPP02
34736,2019:07:14 04:31:15,14/07/2019,0.188368056,African Civet,3.5,0.6-0.8,DEPP06,No,DSCT.S1,192000000,DEPP06
34737,2019:07:14 04:31:16,14/07/2019,0.18837963,African Civet,4,0.2-0.4,DEPP06,No,DSCT.S1,192000000,DEPP06
34738,2019:07:14 04:31:17,14/07/2019,0.188391204,African Civet,4.5,0-0.2,DEPP06,No,DSCT.S1,192000000,DEPP06
34798,2019:07:12 22:19:55,12/07/2019,0.930497685,Black Backed Jackal,11,0-0.2,DEPP07,No,DSCT.S1,192000000,DEPP07
34799,2019:07:12 22:19:56,12/07/2019,0.930509259,Black Backed Jackal,12,0.2-0.4,DEPP07,No,DSCT.S1,192000000,DEPP07
34802,2019:07:13 07:45:12,13/07/2019,0.323055556,Black Backed Jackal,9.5,0.2-0.4,DEPP07,No,DSCT.S1,192000000,DEPP07
34803,2019:07:13 07:45:13,13/07/2019,0.32306713,Black Backed Jackal,7.5,0.2-0.4,DEPP07,No,DSCT.S1,192000000,DEPP07
34998,2019:07:11 19:12:50,11/07/2019,0.800578704,Black Backed Jackal,14,0.4-0.6,GIPP21,No,DSCT.S1,192000000,GIPP21
34999,2019:07:11 19:12:51,11/07/2019,0.800590278,Black Backed Jackal,13,0.4-0.6,GIPP21,No,DSCT.S1,192000000,GIPP21
35000,2019:07:11 19:13:05,11/07/2019,0.800752315,Black Backed Jackal,14,0.4-0.6,GIPP21,No,DSCT.S1,192000000,GIPP21
35001,2019:07:11 19:13:06,11/07/2019,0.800763889,Black Backed Jackal,13,0.4-0.6,GIPP21,No,DSCT.S1,192000000,GIPP21
35002,2019:07:11 19:13:07,11/07/2019,0.800775463,Black Backed Jackal,12,0.4-0.6,GIPP21,No,DSCT.S1,192000000,GIPP21
