GLOBAL UNIQUE IDENTIFIER	LAST EDITED DATE	TAXONOMIC ORDER	CATEGORY	TAXON CONCEPT ID	COMMON NAME	SCIENTIFIC NAME	SUBSPECIES COMMON NAME	SUBSPECIES SCIENTIFIC NAME	EXOTIC CODE	OBSERVATION COUNT	BREEDING CODE	BREEDING CATEGORY	BEHAVIOR CODE	AGE/SEX	COUNTRY	COUNTRY CODE	STATE	STATE CODE	COUNTY	COUNTY CODE	IBA CODE	BCR CODE	USFWS CODE	ATLAS BLOCK	LOCALITY	LOCALITY ID	LOCALITY TYPE	LATITUDE	LONGITUDE	OBSERVATION DATE	TIME OBSERVATIONS STARTED	OBSERVER ID	SAMPLING EVENT IDENTIFIER	PROTOCOL TYPE	PROTOCOL CODE	PROJECT CODE	DURATION MINUTES	EFFORT DISTANCE KM	EFFORT AREA HA	NUMBER OBSERVERS	ALL SPECIES REPORTED	GROUP IDENTIFIER	HAS MEDIA	APPROVED	REVIEWED	REASON	TRIP COMMENTS	SPECIES COMMENTS	
URN:CornellLabOfOrnithology:EBIRD:OBS1398165237	2022-04-20 13:37:16.122066	7973	species	avibase-C481FB24	Steller's Sea-Eagle	Haliaeetus pelagicus				2					Russia	RU	Kamcatskij kraj	RU-KAM							Acacha bay  - Atarichkov	L18599442	P	52.7709611	158.6273055	2009-09-02		obsr666582	S107547606	Historical	P62	EBIRD		50.000			1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1068456432	2022-03-28 06:55:50.036053	7973	species	avibase-C481FB24	Steller's Sea-Eagle	Haliaeetus pelagicus				X					Russia	RU	Kamcatskij kraj	RU-KAM							Устье Реки Жупанова (Zhupanova River Mouth Area)	L3443545	H	53.6776696	159.8553658	2011-07-10		obsr534516	S80647370	Historical	P62	EBIRD					0		1	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1206929906	2021-07-25 21:00:24.461394	7973	species	avibase-C481FB24	Steller's Sea-Eagle	Haliaeetus pelagicus				1					Russia	RU	Kamcatskij kraj	RU-KAM							Bukhta Tikhirka	L15897983	P	52.4595209	158.4667109	2011-09-17		obsr2539325	S92306490	Incidental	P20	EBIRD					0		0	1	0		Zodiac cruise and landing from Akademik Shokalskiy - Aurora Expeditions	Juvenile bird standing on nest	
URN:CornellLabOfOrnithology:EBIRD:OBS787091086	2019-07-21 08:55:01	7973	species	avibase-C481FB24	Steller's Sea-Eagle	Haliaeetus pelagicus				X					Russia	RU	Kamcatskij kraj	RU-KAM							Бухта Русская (Russkaya Bay)	L6208730	H	52.4193823	158.4506607	2012-06-01		obsr1287064	S58339745	Incidental	P20	EBIRD				1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS203405812	2020-12-06 15:14:27.075038	7973	species	avibase-C481FB24	Steller's Sea-Eagle	Haliaeetus pelagicus				10					Russia	RU	Kamcatskij kraj	RU-KAM							Устье Реки Жупанова (Zhupanova River Mouth Area)	L3443545	H	53.6776696	159.8553658	2013-06-22	09:32:00	obsr111208	S14570914	Traveling	P22	EBIRD	160	11.265		40	1		1	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS203449376	2018-12-21 09:37:49	7973	species	avibase-C481FB24	Steller's Sea-Eagle	Haliaeetus pelagicus				3					Russia	RU	Kamcatskij kraj	RU-KAM							Tintikun Lagoon	L2263526	P	60.2783600	166.9246480	2013-06-27	07:53:00	obsr111208	S14574152	Traveling	P22	EBIRD	275	6.437		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS203450384	2018-12-21 09:38:34	7973	species	avibase-C481FB24	Steller's Sea-Eagle	Haliaeetus pelagicus				2					Russia	RU	Kamcatskij kraj	RU-KAM							Expedition Bay	L2263537	P	60.4174880	170.6547090	2013-06-28	09:53:00	obsr111208	S14574220	Traveling	P22	EBIRD	390	8.047		8	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS836031541	2019-12-08 12:16:55	7973	species	avibase-C481FB24	Steller's Sea-Eagle	Haliaeetus pelagicus				1					Russia	RU	Kamcatskij kraj	RU-KAM							Chasma River	L10263874	P	55.0445100	161.5392300	2013-08-04		obsr304535	S62145283	Incidental	P20	EBIRD					0		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS896606074	2020-08-20 09:16:56	7973	species	avibase-C481FB24	Steller's Sea-Eagle	Haliaeetus pelagicus				8					Russia	RU	Kamcatskij kraj	RU-KAM							Устье Реки Жупанова (Zhupanova River Mouth Area)	L3443545	H	53.6776696	159.8553658	2013-09-14		obsr29517	S67353884	Historical	P62	EBIRD_PNW					0		0	1	0		AM: Open ocean to Zhupanova River month.  PM: exploration along the river		
URN:CornellLabOfOrnithology:EBIRD:OBS546537188	2017-11-03 15:58:23	7973	species	avibase-C481FB24	Steller's Sea-Eagle	Haliaeetus pelagicus				2					Russia	RU	Kamcatskij kraj	RU-KAM							zodiac landing	L6436613	P	61.4406551	172.9378510	2015-08-18		obsr534516	S40285070	Historical	P62	EBIRD					0		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS348820640	2016-10-19 15:32:49	7973	species	avibase-C481FB24	Steller's Sea-Eagle	Haliaeetus pelagicus				1					Russia	RU	Kamcatskij kraj	RU-KAM							Tikhirta Bay	L3965294	P	52.4594089	158.4616041	2015-09-27		obsr305809	S25477804	Historical	P62	EBIRD				1	0		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS870701155	2020-02-26 15:22:49	7973	species	avibase-C481FB24	Steller's Sea-Eagle	Haliaeetus pelagicus				X					Russia	RU	Kamcatskij kraj	RU-KAM							Zhupanova River Mouth (53.6731, 159.84)	L10635130	P	53.6731000	159.8400000	2015-09-25		obsr305809	S65103063	Historical	P62	EBIRD					0		1	1	0		Historical checklist created by eBird/Macaulay Library from Internet Bird Collection media. Original IBC location name and coordinates: Zhupanova River Mouth (53.6731, 159.84).		
URN:CornellLabOfOrnithology:EBIRD:OBS348814640	2017-07-18 07:58:28	7973	species	avibase-C481FB24	Steller's Sea-Eagle	Haliaeetus pelagicus				6					Russia	RU	Kamcatskij kraj	RU-KAM							Устье Реки Жупанова (Zhupanova River Mouth Area)	L3443545	H	53.6776696	159.8553658	2015-09-25		obsr305809	S25477395	Historical	P62	EBIRD				1	0		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS870701154	2020-02-26 15:22:49	7973	species	avibase-C481FB24	Steller's Sea-Eagle	Haliaeetus pelagicus				X					Russia	RU	Kamcatskij kraj	RU-KAM							Zhupanova River Mouth (53.6723, 159.847)	L10635129	P	53.6723000	159.8470000	2015-09-25		obsr305809	S65103062	Historical	P62	EBIRD					0		1	1	0		Historical checklist created by eBird/Macaulay Library from Internet Bird Collection media. Original IBC location name and coordinates: Zhupanova River Mouth (53.6723, 159.847).		
URN:CornellLabOfOrnithology:EBIRD:OBS870701153	2020-02-26 15:22:49	7973	species	avibase-C481FB24	Steller's Sea-Eagle	Haliaeetus pelagicus				X					Russia	RU	Kamcatskij kraj	RU-KAM							Zhupanova River Mouth (53.6711, 159.848)	L10635128	P	53.6711000	159.8480000	2015-09-25		obsr305809	S65103061	Historical	P62	EBIRD					0		1	1	0		Historical checklist created by eBird/Macaulay Library from Internet Bird Collection media. Original IBC location name and coordinates: Zhupanova River Mouth (53.6711, 159.848).		
URN:CornellLabOfOrnithology:EBIRD:OBS348820402	2016-10-19 15:32:49	7973	species	avibase-C481FB24	Steller's Sea-Eagle	Haliaeetus pelagicus				2					Russia	RU	Kamcatskij kraj	RU-KAM							Russkaya Bay & Kekurnyy Point	L3965228	P	52.4210312	158.4514976	2015-09-26		obsr305809	S25477787	Historical	P62	EBIRD				1	0		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS370777384	2017-07-19 10:56:37	7973	species	avibase-C481FB24	Steller's Sea-Eagle	Haliaeetus pelagicus				8					Russia	RU	Kamcatskij kraj	RU-KAM							Петропавловск-Камчатский--Парк У Ул. Красинцев (Petropavlovsk-Kamchatskiy--Park Near Ul. Krasintsev)	L3809897	H	53.0070053	158.6417198	2016-02-04	17:25:00	obsr424578	S27291056	Traveling	P22	EBIRD	45	0.805		2	1		0	1	0		With Helgi Kristjansson; along beach at main city waterfront	one perched on bluff and being harassed by Carrion Crows; seven more perched on ice floes far out in bay	
URN:CornellLabOfOrnithology:EBIRD:OBS842930258	2020-04-25 16:40:04	7973	species	avibase-C481FB24	Steller's Sea-Eagle	Haliaeetus pelagicus				1					Russia	RU	Kamcatskij kraj	RU-KAM							Tintikun Lagoon	L10359196	P	60.0721424	166.6777180	2016-06-30	06:00:00	obsr1507609	S62690436	Traveling	P22	EBIRD	240	6.437		6	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS842739380	2020-12-03 08:20:45.074956	7973	species	avibase-C481FB24	Steller's Sea-Eagle	Haliaeetus pelagicus				8					Russia	RU	Kamcatskij kraj	RU-KAM							Река Жупанова (Zhupanova River)	L9493020	H	53.6022847	159.9037743	2016-06-25	08:30:00	obsr1507609	S62676354	Traveling	P22	EBIRD	240	8.047		5	1		1	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS417979658	2017-07-24 09:27:15	7973	species	avibase-C481FB24	Steller's Sea-Eagle	Haliaeetus pelagicus				1					Russia	RU	Kamcatskij kraj	RU-KAM							Эстуарий Реки Хайрюзова--Южный Берег (Khayryuzova Estuary--Southern Shore)	L4783135	H	57.0720868	156.6510457	2016-07-14	07:00:00	obsr444753	S30690400	Traveling	P22	EBIRD	75	2.000		2	1	G1945741	0	1	0		Walking mainly along the shore.<br />Submitted from eBird Android 1.2.3		
URN:CornellLabOfOrnithology:EBIRD:OBS433157809	2017-07-24 09:27:15	7973	species	avibase-C481FB24	Steller's Sea-Eagle	Haliaeetus pelagicus				1					Russia	RU	Kamcatskij kraj	RU-KAM							Эстуарий Реки Хайрюзова--Южный Берег (Khayryuzova Estuary--Southern Shore)	L4783135	H	57.0720868	156.6510457	2016-07-16	07:30:00	obsr626090	S31825557	Traveling	P22	EBIRD	105	4.000		2	1	G1945744	0	1	0		Walking along beach from camp at boat wreck to beyond the wrecked amphibious vehicle and back, looking into the estuary and over the marshes behind the beach.<br />Submitted from eBird Android 1.2.3		
URN:CornellLabOfOrnithology:EBIRD:OBS843072412	2020-08-25 23:13:10	7973	species	avibase-C481FB24	Steller's Sea-Eagle	Haliaeetus pelagicus				2					Russia	RU	Kamcatskij kraj	RU-KAM							Bukhta Glubokaya	L10361917	P	61.0107057	172.2155646	2016-07-02	09:00:00	obsr1507609	S62702287	Traveling	P22	EBIRD	300	6.437		6	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS418128529	2017-07-24 09:27:15	7973	species	avibase-C481FB24	Steller's Sea-Eagle	Haliaeetus pelagicus				1					Russia	RU	Kamcatskij kraj	RU-KAM							Эстуарий Реки Хайрюзова--Южный Берег (Khayryuzova Estuary--Southern Shore)	L4783135	H	57.0720868	156.6510457	2016-07-16	07:30:00	obsr444753	S30702643	Traveling	P22	EBIRD	105	4.000		2	1	G1945744	0	1	0		Walking along beach from camp at boat wreck to beyond the wrecked amphibious vehicle and back, looking into the estuary and over the marshes behind the beach.<br />Submitted from eBird Android 1.2.3		
URN:CornellLabOfOrnithology:EBIRD:OBS433157741	2017-07-24 09:27:15	7973	species	avibase-C481FB24	Steller's Sea-Eagle	Haliaeetus pelagicus				1					Russia	RU	Kamcatskij kraj	RU-KAM							Эстуарий Реки Хайрюзова--Южный Берег (Khayryuzova Estuary--Southern Shore)	L4783135	H	57.0720868	156.6510457	2016-07-14	07:00:00	obsr626090	S31825553	Traveling	P22	EBIRD	75	2.000		2	1	G1945741	0	1	0		Walking mainly along the shore.<br />Submitted from eBird Android 1.2.3		
URN:CornellLabOfOrnithology:EBIRD:OBS418520271	2017-07-24 09:27:15	7973	species	avibase-C481FB24	Steller's Sea-Eagle	Haliaeetus pelagicus				1					Russia	RU	Kamcatskij kraj	RU-KAM							Эстуарий Реки Хайрюзова--Южный Берег (Khayryuzova Estuary--Southern Shore)	L4783135	H	57.0720868	156.6510457	2016-07-14	11:00:00	obsr444753	S30733115	Traveling	P22	EBIRD	360	6.000		5	0	G1945742	0	1	0		Seen while surveying shorebirds on the md flats.<br />Submitted from eBird Android 1.2.3		
URN:CornellLabOfOrnithology:EBIRD:OBS419594372	2017-07-24 09:27:15	7973	species	avibase-C481FB24	Steller's Sea-Eagle	Haliaeetus pelagicus				1					Russia	RU	Kamcatskij kraj	RU-KAM							Эстуарий Реки Хайрюзова--Южный Берег (Khayryuzova Estuary--Southern Shore)	L4783135	H	57.0720868	156.6510457	2016-07-22	12:20:00	obsr444753	S30811857	Traveling	P22	EBIRD	145	4.000		2	1	G1924037	0	1	0		<br />Submitted from eBird Android 1.2.3		
URN:CornellLabOfOrnithology:EBIRD:OBS417680042	2019-03-14 06:11:29	7973	species	avibase-C481FB24	Steller's Sea-Eagle	Haliaeetus pelagicus				6					Russia	RU	Kamcatskij kraj	RU-KAM							Эстуарий Реки Хайрюзова--Южный Берег (Khayryuzova Estuary--Southern Shore)	L4783135	H	57.0720868	156.6510457	2016-07-13	17:00:00	obsr444753	S30666588	Traveling	P22	EBIRD	300	1.000		4	1	G1945740	0	1	0		First evening in the camp by the old boat wreck on the beach.<br />Submitted from eBird Android 1.2.3		
URN:CornellLabOfOrnithology:EBIRD:OBS420627083	2020-10-27 11:53:25	7973	species	avibase-C481FB24	Steller's Sea-Eagle	Haliaeetus pelagicus				1					Russia	RU	Kamcatskij kraj	RU-KAM							Эстуарий Реки Хайрюзова--Южный Берег (Khayryuzova Estuary--Southern Shore)	L4783135	H	57.0720868	156.6510457	2016-07-29	09:30:00	obsr444753	S30889216	Traveling	P22	EBIRD	210	5.000		1	1	G1924026	0	1	0		Concentrating mostly on the inland side of the beach, including the marshes and scrub.<br />Submitted from eBird Android 1.2.3		
URN:CornellLabOfOrnithology:EBIRD:OBS418818322	2017-07-24 09:27:15	7973	species	avibase-C481FB24	Steller's Sea-Eagle	Haliaeetus pelagicus				2					Russia	RU	Kamcatskij kraj	RU-KAM							Эстуарий Реки Хайрюзова--Южный Берег (Khayryuzova Estuary--Southern Shore)	L4783135	H	57.0720868	156.6510457	2016-07-18	10:30:00	obsr444753	S30754609	Traveling	P22	EBIRD	90	6.000		2	1	G1924042	0	1	0		Concentrating on the marshes and bushes on the inland side of the beach.<br />Submitted from eBird Android 1.2.3		
URN:CornellLabOfOrnithology:EBIRD:OBS433157673	2019-03-13 07:29:36	7973	species	avibase-C481FB24	Steller's Sea-Eagle	Haliaeetus pelagicus				6					Russia	RU	Kamcatskij kraj	RU-KAM							Эстуарий Реки Хайрюзова--Южный Берег (Khayryuzova Estuary--Southern Shore)	L4783135	H	57.0720868	156.6510457	2016-07-13	17:00:00	obsr626090	S31825551	Traveling	P22	EBIRD	300	1.000		4	1	G1945740	0	1	0		First evening in the camp by the old boat wreck on the beach.<br />Submitted from eBird Android 1.2.3		
URN:CornellLabOfOrnithology:EBIRD:OBS418994929	2017-07-24 09:27:15	7973	species	avibase-C481FB24	Steller's Sea-Eagle	Haliaeetus pelagicus				1					Russia	RU	Kamcatskij kraj	RU-KAM							Эстуарий Реки Хайрюзова--Южный Берег (Khayryuzova Estuary--Southern Shore)	L4783135	H	57.0720868	156.6510457	2016-07-19	06:00:00	obsr444753	S30768550	Traveling	P22	EBIRD	165	6.000		1	1	G1924040	0	1	0		Walking from the camp at the wrecked boat, concentrating on the marshes and bushes on the inland side of the beach.<br />Submitted from eBird Android 1.2.3		
URN:CornellLabOfOrnithology:EBIRD:OBS433156026	2017-07-24 09:27:15	7973	species	avibase-C481FB24	Steller's Sea-Eagle	Haliaeetus pelagicus				2					Russia	RU	Kamcatskij kraj	RU-KAM							Эстуарий Реки Хайрюзова--Южный Берег (Khayryuzova Estuary--Southern Shore)	L4783135	H	57.0720868	156.6510457	2016-07-15	17:00:00	obsr626090	S31825425	Stationary	P21	EBIRD	60			2	1	G1945712	0	1	0		Counting waders coming off the mud and heading to their high tide roosts.<br />Submitted from eBird Android 1.2.3		
URN:CornellLabOfOrnithology:EBIRD:OBS433157761	2017-07-24 09:27:15	7973	species	avibase-C481FB24	Steller's Sea-Eagle	Haliaeetus pelagicus				1					Russia	RU	Kamcatskij kraj	RU-KAM							Эстуарий Реки Хайрюзова--Южный Берег (Khayryuzova Estuary--Southern Shore)	L4783135	H	57.0720868	156.6510457	2016-07-14	11:00:00	obsr626090	S31825554	Traveling	P22	EBIRD	360	6.000		5	0	G1945742	0	1	0		Seen while surveying shorebirds on the md flats.<br />Submitted from eBird Android 1.2.3		
URN:CornellLabOfOrnithology:EBIRD:OBS429766891	2017-07-24 09:27:15	7973	species	avibase-C481FB24	Steller's Sea-Eagle	Haliaeetus pelagicus				1					Russia	RU	Kamcatskij kraj	RU-KAM							Эстуарий Реки Хайрюзова--Южный Берег (Khayryuzova Estuary--Southern Shore)	L4783135	H	57.0720868	156.6510457	2016-07-22	12:20:00	obsr626090	S31575441	Traveling	P22	EBIRD	145	4.000		2	1	G1924037	0	1	0		<br />Submitted from eBird Android 1.2.3		
URN:CornellLabOfOrnithology:EBIRD:OBS429766963	2017-07-24 09:27:15	7973	species	avibase-C481FB24	Steller's Sea-Eagle	Haliaeetus pelagicus				2					Russia	RU	Kamcatskij kraj	RU-KAM							Эстуарий Реки Хайрюзова--Южный Берег (Khayryuzova Estuary--Southern Shore)	L4783135	H	57.0720868	156.6510457	2016-07-18	10:30:00	obsr626090	S31575446	Traveling	P22	EBIRD	90	6.000		2	1	G1924042	0	1	0		Concentrating on the marshes and bushes on the inland side of the beach.<br />Submitted from eBird Android 1.2.3		
URN:CornellLabOfOrnithology:EBIRD:OBS420917448	2019-03-13 07:43:14	7973	species	avibase-C481FB24	Steller's Sea-Eagle	Haliaeetus pelagicus				2					Russia	RU	Kamcatskij kraj	RU-KAM							Эстуарий Реки Хайрюзова--Южный Берег (Khayryuzova Estuary--Southern Shore)	L4783135	H	57.0720868	156.6510457	2016-07-31	10:15:00	obsr444753	S30911793	Traveling	P22	EBIRD	150	1.000		2	1	G1924023	0	1	0		Low tide and dull, calm conditions. A fantastic morning session checking through the feeding stints.<br />Submitted from eBird Android 1.2.3		
URN:CornellLabOfOrnithology:EBIRD:OBS418520259	2017-07-24 09:27:15	7973	species	avibase-C481FB24	Steller's Sea-Eagle	Haliaeetus pelagicus				2					Russia	RU	Kamcatskij kraj	RU-KAM							Эстуарий Реки Хайрюзова--Южный Берег (Khayryuzova Estuary--Southern Shore)	L4783135	H	57.0720868	156.6510457	2016-07-15	17:00:00	obsr444753	S30733114	Stationary	P21	EBIRD	60			2	1	G1945712	0	1	0		Counting waders coming off the mud and heading to their high tide roosts.<br />Submitted from eBird Android 1.2.3		
URN:CornellLabOfOrnithology:EBIRD:OBS429766700	2020-10-27 11:53:25	7973	species	avibase-C481FB24	Steller's Sea-Eagle	Haliaeetus pelagicus				1					Russia	RU	Kamcatskij kraj	RU-KAM							Эстуарий Реки Хайрюзова--Южный Берег (Khayryuzova Estuary--Southern Shore)	L4783135	H	57.0720868	156.6510457	2016-07-29	09:30:00	obsr626090	S31575429	Traveling	P22	EBIRD	210	5.000		1	1	G1924026	0	1	0		Concentrating mostly on the inland side of the beach, including the marshes and scrub.<br />Submitted from eBird Android 1.2.3		
URN:CornellLabOfOrnithology:EBIRD:OBS418520187	2017-07-24 09:27:15	7973	species	avibase-C481FB24	Steller's Sea-Eagle	Haliaeetus pelagicus				2					Russia	RU	Kamcatskij kraj	RU-KAM							Эстуарий Реки Хайрюзова--Южный Берег (Khayryuzova Estuary--Southern Shore)	L4783135	H	57.0720868	156.6510457	2016-07-15	07:20:00	obsr444753	S30733112	Traveling	P22	EBIRD	100	2.000		2	1	G1945743	0	1	0		Along shore and through the marsh behind the beach.<br />Submitted from eBird Android 1.2.3		
URN:CornellLabOfOrnithology:EBIRD:OBS1260582985	2021-10-19 13:35:44.744651	7973	species	avibase-C481FB24	Steller's Sea-Eagle	Haliaeetus pelagicus				X					Russia	RU	Kamcatskij kraj	RU-KAM							Река Жупанова (Zhupanova River)	L9493020	H	53.6022847	159.9037743	2016-07-03		obsr2314203	S96343374	Historical	P62	EBIRD					0		1	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS429766935	2017-07-24 09:27:15	7973	species	avibase-C481FB24	Steller's Sea-Eagle	Haliaeetus pelagicus				1					Russia	RU	Kamcatskij kraj	RU-KAM							Эстуарий Реки Хайрюзова--Южный Берег (Khayryuzova Estuary--Southern Shore)	L4783135	H	57.0720868	156.6510457	2016-07-19	06:00:00	obsr626090	S31575444	Traveling	P22	EBIRD	165	6.000		1	1	G1924040	0	1	0		Walking from the camp at the wrecked boat, concentrating on the marshes and bushes on the inland side of the beach.<br />Submitted from eBird Android 1.2.3		
URN:CornellLabOfOrnithology:EBIRD:OBS429766638	2019-03-13 07:43:15	7973	species	avibase-C481FB24	Steller's Sea-Eagle	Haliaeetus pelagicus				2					Russia	RU	Kamcatskij kraj	RU-KAM							Эстуарий Реки Хайрюзова--Южный Берег (Khayryuzova Estuary--Southern Shore)	L4783135	H	57.0720868	156.6510457	2016-07-31	10:15:00	obsr626090	S31575426	Traveling	P22	EBIRD	150	1.000		2	1	G1924023	0	1	0		Low tide and dull, calm conditions. A fantastic morning session checking through the feeding stints.<br />Submitted from eBird Android 1.2.3		
URN:CornellLabOfOrnithology:EBIRD:OBS433157775	2017-07-24 09:27:15	7973	species	avibase-C481FB24	Steller's Sea-Eagle	Haliaeetus pelagicus				2					Russia	RU	Kamcatskij kraj	RU-KAM							Эстуарий Реки Хайрюзова--Южный Берег (Khayryuzova Estuary--Southern Shore)	L4783135	H	57.0720868	156.6510457	2016-07-15	07:20:00	obsr626090	S31825555	Traveling	P22	EBIRD	100	2.000		2	1	G1945743	0	1	0		Along shore and through the marsh behind the beach.<br />Submitted from eBird Android 1.2.3		
