"user_code","obs_date","transport_mode","distance_km"
1832,2019-06-03,"Car (conventional)",9.648
1832,2019-04-19,"Car (conventional)",9.648
1833,2019-06-28,"Bicycle",24.551
1833,2019-04-21,"Bicycle",24.551
1834,2019-04-23,"Car (conventional)",38.766
1834,2019-05-29,"Car (conventional)",44.254
1834,2019-04-26,"Car (conventional)",36.132
1835,2019-05-05,NA,30.252
1835,2019-06-23,NA,30.252
1836,2019-05-19,"Car (conventional)",23.822
1836,2019-04-28,"Car (conventional)",21.06
1836,2019-05-26,"Car (conventional)",21.06
1836,2019-04-21,"Car (conventional)",23.822
1837,2019-05-11,"Car (conventional)",34.46
1837,2019-06-09,"Car (conventional)",34.46
1838,2019-06-29,NA,69.715
1838,2019-06-09,NA,97.585
1838,2019-05-12,NA,69.715
1838,2019-04-21,NA,97.585
1839,2019-04-22,"Car (conventional)",2.592
1839,2019-05-22,"Car (conventional)",2.592
1840,2019-06-09,NA,76.847
1840,2019-05-12,NA,76.847
1841,2019-05-16,"Motorbike",27.828
1841,2019-06-27,"Motorbike",27.828
1842,2019-06-15,NA,4.869
1842,2019-04-26,NA,4.869
1842,2019-06-09,NA,9.509
1842,2019-04-24,NA,9.509
1843,2019-04-22,"Car (conventional)",24.038
1843,2019-05-18,"Car (conventional)",24.038
1843,2019-04-23,"Car (conventional)",47.341
1843,2019-05-23,"Car (conventional)",47.341
1844,2019-07-04,"Car (conventional)",21.429
1844,2019-04-19,"Car (conventional)",21.429
1845,2019-04-21,NA,17.147
1845,2019-05-26,NA,17.147
1846,2019-05-06,NA,7.468
1846,2019-06-15,NA,7.468
1847,2019-04-15,"Car (conventional)",34.176
1847,2019-05-13,"Car (conventional)",34.176
1848,2019-06-09,NA,22.326
1848,2019-04-22,NA,22.326
1849,2019-04-19,"Car (conventional)",5.864
1849,2019-06-02,"Car (conventional)",5.864
1850,2019-06-09,"Car (conventional)",10.282
1850,2019-05-12,"Car (conventional)",10.282
1851,2019-05-04,NA,18.78
1851,2019-04-19,NA,15.533
1851,2019-06-02,NA,18.78
1851,2019-05-25,NA,15.533
1852,2019-06-01,"Car (conventional)",27.597
1852,2019-05-12,"Car (conventional)",27.597
1853,2019-05-27,"Car (conventional)",13.818
1853,2019-05-01,"Car (conventional)",13.818
1854,2019-05-06,"Car (conventional)",91.615
1854,2019-06-09,"Car (conventional)",83.015
1854,2019-06-13,"Car (conventional)",91.615
1854,2019-04-25,"Car (conventional)",83.015
1855,2019-05-04,NA,13.044
1855,2019-06-08,NA,13.044
1855,2019-05-11,NA,17.756
1856,2019-05-16,NA,123.93
1856,2019-06-10,NA,123.93
1857,2019-06-10,"Car (conventional)",18.471
1857,2019-05-08,"Car (conventional)",18.471
1858,2019-06-23,"Car (conventional)",150.765
1858,2019-05-21,"Car (conventional)",66.027
1859,2019-05-05,NA,380.292
1860,2019-04-29,"Car (conventional)",224.73
1860,2019-04-20,"Car (conventional)",18.479
1860,2019-05-01,"Car (conventional)",221.759
1860,2019-04-28,"Car (conventional)",223.519
1860,2019-06-09,"Car (conventional)",221.759
