"user_code","square_code","upland_rovers","obs_date","country","home_latitude_rounded","home_longitude_rounded","square_latitude_rounded","square_longitude_rounded","response","transport_mode","more_than_one","sole_purpose","add_walk"
96,1136,FALSE,2019-06-29,"England",51.4,-2.4,51.4,-2.4,FALSE,NA,NA,NA,NA
96,1136,FALSE,2019-05-11,"England",51.4,-2.4,51.4,-2.4,FALSE,NA,NA,NA,NA
97,1839,FALSE,2019-05-28,"England",51.4,-2.4,51.3,-2.4,TRUE,"Car (conventional)",NA,TRUE,"0.5"
97,1839,FALSE,2019-04-18,"England",51.4,-2.4,51.3,-2.4,TRUE,"Car (conventional)",NA,TRUE,"0.5"
98,2880,FALSE,2019-04-21,"England",51.3,-3,51.3,-2.9,TRUE,"Car (conventional)","FALSE",FALSE,"0"
98,2880,FALSE,2019-06-09,"England",51.3,-3,51.3,-2.9,TRUE,"Car (conventional)","FALSE",FALSE,"0"
98,2879,FALSE,2019-05-19,"England",51.4,-2.3,51.4,-2.4,TRUE,"Car (conventional)","FALSE",TRUE,"0.5"
98,2879,FALSE,2019-04-17,"England",51.4,-2.3,51.4,-2.4,TRUE,"Car (conventional)","FALSE",TRUE,"0.5"
98,2878,FALSE,2019-04-14,"England",51.4,-2.3,51.4,-2.3,TRUE,"Foot","FALSE",TRUE,"0"
98,2878,FALSE,2019-05-18,"England",51.4,-2.3,51.4,-2.3,TRUE,"Foot","FALSE",TRUE,"0"
99,2932,FALSE,2019-06-09,"England",51.4,-2.3,51.4,-2.4,TRUE,"Car (conventional)",NA,TRUE,"0"
99,2932,FALSE,2019-05-05,"England",51.4,-2.3,51.4,-2.4,TRUE,"Car (conventional)",NA,TRUE,"0"
100,538,FALSE,2019-06-02,"England",51.3,-2.4,51.3,-2.5,TRUE,"Bicycle","FALSE",TRUE,"0"
100,538,FALSE,2019-05-05,"England",51.3,-2.4,51.3,-2.5,TRUE,"Bicycle","FALSE",TRUE,"0"
100,537,FALSE,2019-05-20,"England",51.3,-2.4,51.3,-2.5,TRUE,"eBike","FALSE",TRUE,"0"
100,537,FALSE,2019-04-08,"England",51.3,-2.4,51.3,-2.5,TRUE,"eBike","FALSE",TRUE,"0"
100,536,FALSE,2019-06-01,"England",51.3,-2.4,51.3,-2.4,FALSE,NA,NA,NA,NA
100,536,FALSE,2019-04-21,"England",51.3,-2.4,51.3,-2.4,FALSE,NA,NA,NA,NA
101,3229,FALSE,2019-05-01,"England",51.3,-2.4,51.3,-2.4,TRUE,"Foot",NA,TRUE,"0"
102,3866,FALSE,2019-04-20,"England",51.3,-2.5,51.3,-2.6,FALSE,NA,NA,NA,NA
102,3866,FALSE,2019-06-22,"England",51.3,-2.5,51.3,-2.6,FALSE,NA,NA,NA,NA
103,3000,FALSE,2019-04-30,"England",51.3,-2.5,51.3,-2.5,FALSE,NA,NA,NA,NA
103,3000,FALSE,2019-06-17,"England",51.3,-2.5,51.3,-2.5,FALSE,NA,NA,NA,NA
103,3002,FALSE,2019-06-18,"England",51.3,-2.5,51.3,-2.5,FALSE,NA,NA,NA,NA
103,3002,FALSE,2019-04-29,"England",51.3,-2.5,51.3,-2.5,FALSE,NA,NA,NA,NA
103,3001,FALSE,2019-06-01,"England",51.3,-2.5,51.3,-2.5,FALSE,NA,NA,NA,NA
103,3001,FALSE,2019-04-28,"England",51.3,-2.5,51.3,-2.5,FALSE,NA,NA,NA,NA
104,655,FALSE,2019-05-02,"England",51.3,-2.5,51.3,-2.5,FALSE,NA,NA,NA,NA
104,655,FALSE,2019-06-18,"England",51.3,-2.5,51.3,-2.5,FALSE,NA,NA,NA,NA
104,656,FALSE,2019-04-19,"England",51.3,-2.5,51.3,-2.5,FALSE,NA,NA,NA,NA
104,656,FALSE,2019-06-02,"England",51.3,-2.5,51.3,-2.5,FALSE,NA,NA,NA,NA
104,657,FALSE,2019-04-22,"England",51.3,-2.5,51.3,-2.4,FALSE,NA,NA,NA,NA
104,657,FALSE,2019-06-09,"England",51.3,-2.5,51.3,-2.4,FALSE,NA,NA,NA,NA
105,898,FALSE,2019-04-20,"England",51.2,-2.5,51.1,-2.5,TRUE,"Car (conventional)",NA,TRUE,"0"
105,898,FALSE,2019-06-09,"England",51.2,-2.5,51.1,-2.5,TRUE,"Car (conventional)",NA,TRUE,"0"
106,2392,FALSE,2019-06-14,"England",51.3,-2.4,51.3,-2.4,TRUE,"Foot","FALSE",TRUE,"0"
106,2392,FALSE,2019-05-06,"England",51.3,-2.4,51.3,-2.4,TRUE,"Foot","FALSE",TRUE,"0"
106,2391,FALSE,2019-05-19,"England",51.3,-2.4,51.2,-2.4,TRUE,"Car (conventional)","FALSE",TRUE,"0"
106,2391,FALSE,2019-06-13,"England",51.3,-2.4,51.2,-2.4,TRUE,"Car (conventional)","FALSE",TRUE,"0"
107,666,FALSE,2019-05-11,"England",51.2,-2.5,51.2,-2.4,FALSE,NA,NA,NA,NA
108,477,FALSE,2019-04-22,"England",51.1,-2.6,51.1,-2.5,FALSE,NA,NA,NA,NA
108,477,FALSE,2019-05-19,"England",51.1,-2.6,51.1,-2.5,FALSE,NA,NA,NA,NA
109,2358,FALSE,2019-05-11,"England",51.2,-2.7,51.1,-2.8,FALSE,NA,NA,NA,NA
109,2357,FALSE,2019-04-20,"England",51.2,-2.7,51.1,-2.8,FALSE,NA,NA,NA,NA
110,1689,FALSE,2019-04-13,"England",51.2,-2.7,51.2,-2.5,TRUE,"Car (conventional)","FALSE",TRUE,"0"
110,1689,FALSE,2019-06-14,"England",51.2,-2.7,51.2,-2.5,TRUE,"Car (conventional)","FALSE",TRUE,"0"
111,1377,FALSE,2019-06-06,"England",51.1,-2.7,51.1,-2.7,FALSE,NA,NA,NA,NA
111,1377,FALSE,2019-05-12,"England",51.1,-2.7,51.1,-2.7,FALSE,NA,NA,NA,NA
112,3051,FALSE,2019-05-05,"England",53.8,-2.2,53.7,-2.2,FALSE,NA,NA,NA,NA
112,3051,FALSE,2019-06-24,"England",53.8,-2.2,53.7,-2.2,FALSE,NA,NA,NA,NA
113,2918,FALSE,2019-05-18,"England",53.8,-2.3,53.8,-2.4,FALSE,NA,NA,NA,NA
113,2918,FALSE,2019-04-20,"England",53.8,-2.3,53.8,-2.4,FALSE,NA,NA,NA,NA
114,2718,FALSE,2019-05-24,"England",53.8,-2.4,54,-2.4,TRUE,"Car (conventional)",NA,TRUE,"0.5"
114,2718,FALSE,2019-04-19,"England",53.8,-2.4,54,-2.4,TRUE,"Car (conventional)",NA,TRUE,"0.5"
115,48,FALSE,2019-07-03,"England",53.9,-2.1,53.9,-2.2,TRUE,"Car (conventional)",NA,TRUE,"1.5"
115,48,FALSE,2019-05-05,"England",53.9,-2.1,53.9,-2.2,TRUE,"Car (conventional)",NA,TRUE,"1.5"
115,49,FALSE,2019-07-03,"England",53.9,-2.1,53.9,-2.1,FALSE,NA,NA,NA,NA
115,49,FALSE,2019-05-15,"England",53.9,-2.1,53.9,-2.1,FALSE,NA,NA,NA,NA
116,1740,FALSE,2019-06-20,"England",53.8,-2.5,53.8,-2.5,FALSE,NA,NA,NA,NA
116,1740,FALSE,2019-05-10,"England",53.8,-2.5,53.8,-2.5,FALSE,NA,NA,NA,NA
117,154,FALSE,2019-06-15,"England",53.8,-2.5,53.8,-2.5,TRUE,"Car (conventional)",NA,TRUE,"0"
117,154,FALSE,2019-04-30,"England",53.8,-2.5,53.8,-2.5,TRUE,"Car (conventional)",NA,TRUE,"0"
118,2399,FALSE,2019-04-29,"England",53.8,-2.5,53.8,-2.6,TRUE,"Car (conventional)","FALSE",TRUE,"0"
118,2399,FALSE,2019-05-28,"England",53.8,-2.5,53.8,-2.6,TRUE,"Car (conventional)","FALSE",TRUE,"0"
118,2400,FALSE,2019-06-09,"England",53.8,-2.5,53.9,-2.3,FALSE,NA,NA,NA,NA
118,2400,FALSE,2019-05-04,"England",53.8,-2.5,53.9,-2.3,FALSE,NA,NA,NA,NA
119,753,FALSE,2019-06-18,"England",53.7,-2.5,53.8,-2.4,FALSE,NA,NA,NA,NA
119,753,FALSE,2019-05-19,"England",53.7,-2.5,53.8,-2.4,FALSE,NA,NA,NA,NA
119,752,FALSE,2019-05-07,"England",53.7,-2.5,53.8,-2.4,FALSE,NA,NA,NA,NA
119,752,FALSE,2019-06-29,"England",53.7,-2.5,53.8,-2.4,FALSE,NA,NA,NA,NA
120,3447,FALSE,2019-06-27,"England",53.7,-2.3,53.7,-2.3,TRUE,"Car (conventional)",NA,TRUE,"0.5"
120,3447,FALSE,2019-05-24,"England",53.7,-2.3,53.7,-2.3,TRUE,"Car (conventional)",NA,TRUE,"0.5"
121,1564,FALSE,2019-06-16,"England",53.7,-2.3,53.7,-2.2,FALSE,NA,NA,NA,NA
121,1564,FALSE,2019-04-21,"England",53.7,-2.3,53.7,-2.2,FALSE,NA,NA,NA,NA
122,3464,FALSE,2019-06-25,"England",53.9,-2.4,53.9,-2.4,FALSE,NA,NA,NA,NA
122,3464,FALSE,2019-05-15,"England",53.9,-2.4,53.9,-2.4,FALSE,NA,NA,NA,NA
123,3084,FALSE,2019-06-21,"England",53.9,-2.4,53.9,-2.3,FALSE,NA,NA,NA,NA
123,3084,FALSE,2019-06-16,"England",53.9,-2.4,53.9,-2.3,FALSE,NA,NA,NA,NA
124,1902,FALSE,2019-06-20,"England",53.9,-2.4,53.9,-2.3,TRUE,"Car (conventional)",NA,TRUE,"3.5"
124,1902,FALSE,2019-05-11,"England",53.9,-2.4,53.9,-2.3,TRUE,"Car (conventional)",NA,TRUE,"3.5"
125,812,FALSE,2019-05-07,"England",53.9,-2.5,53.9,-2.5,TRUE,"Car (conventional)","FALSE",TRUE,"0"
125,812,FALSE,2019-06-06,"England",53.9,-2.5,53.9,-2.5,TRUE,"Car (conventional)","FALSE",TRUE,"0"
125,813,FALSE,2019-06-04,"England",53.9,-2.5,53.9,-2.5,TRUE,"Car (conventional)","FALSE",TRUE,"0"
125,813,FALSE,2019-05-02,"England",53.9,-2.5,53.9,-2.5,TRUE,"Car (conventional)","FALSE",TRUE,"0"
125,814,FALSE,2019-05-29,"England",53.9,-2.5,54,-2.4,TRUE,"Car (conventional)","FALSE",TRUE,"0"
125,814,FALSE,2019-05-01,"England",53.9,-2.5,54,-2.4,TRUE,"Car (conventional)","FALSE",TRUE,"0"
126,3676,FALSE,2019-04-21,"England",53.9,-2.4,53.9,-2.5,TRUE,"Car (conventional)",NA,TRUE,"0"
126,3676,FALSE,2019-06-02,"England",53.9,-2.4,53.9,-2.5,TRUE,"Car (conventional)",NA,TRUE,"0"
127,87,FALSE,2019-06-09,"England",53.9,-2.2,53.8,-2.2,TRUE,"Car (hybrid)","FALSE",TRUE,"0"
127,87,FALSE,2019-04-20,"England",53.9,-2.2,53.8,-2.2,TRUE,"Car (hybrid)","FALSE",TRUE,"0"
127,86,FALSE,2019-04-28,"England",53.9,-2.2,53.8,-2.2,TRUE,"Car (hybrid)","FALSE",TRUE,"0"
127,86,FALSE,2019-06-21,"England",53.9,-2.2,53.8,-2.2,TRUE,"Car (hybrid)","FALSE",TRUE,"0"
128,3857,FALSE,2019-06-03,"England",53.8,-1.7,53.6,-1.9,FALSE,NA,NA,NA,NA
128,3857,FALSE,2019-04-23,"England",53.8,-1.7,53.6,-1.9,FALSE,NA,NA,NA,NA
128,3858,FALSE,2019-04-16,"England",53.8,-1.7,53.8,-1.7,TRUE,"Car (conventional)","FALSE",TRUE,"0.5"
128,3858,FALSE,2019-05-21,"England",53.8,-1.7,53.8,-1.7,TRUE,"Car (conventional)","FALSE",TRUE,"0.5"
129,2388,FALSE,2019-05-06,"England",53.8,-1.9,54,-2,FALSE,NA,NA,NA,NA
129,2388,FALSE,2019-06-22,"England",53.8,-1.9,54,-2,FALSE,NA,NA,NA,NA
129,2387,FALSE,2019-06-28,"England",53.8,-1.9,53.9,-1.9,FALSE,NA,NA,NA,NA
129,2387,FALSE,2019-06-01,"England",53.8,-1.9,53.9,-1.9,FALSE,NA,NA,NA,NA
130,3547,FALSE,2019-06-16,"England",53.9,-1.9,53.9,-1.8,FALSE,NA,NA,NA,NA
130,3547,FALSE,2019-04-28,"England",53.9,-1.9,53.9,-1.8,FALSE,NA,NA,NA,NA
131,1523,FALSE,2019-05-13,"England",53.9,-2,54.2,-2.2,FALSE,NA,NA,NA,NA
131,1523,FALSE,2019-06-25,"England",53.9,-2,54.2,-2.2,FALSE,NA,NA,NA,NA
132,3433,FALSE,2019-05-15,"England",53.9,-2.1,53.9,-2.1,FALSE,NA,NA,NA,NA
132,3433,FALSE,2019-06-22,"England",53.9,-2.1,53.9,-2.1,FALSE,NA,NA,NA,NA
133,3088,FALSE,2019-04-26,"England",53.9,-2,54.3,-2.2,FALSE,NA,NA,NA,NA
133,3088,FALSE,2019-06-10,"England",53.9,-2,54.3,-2.2,FALSE,NA,NA,NA,NA
133,3087,FALSE,2019-06-10,"England",53.9,-2,54.4,-2.2,FALSE,NA,NA,NA,NA
133,3087,FALSE,2019-04-26,"England",53.9,-2,54.4,-2.2,FALSE,NA,NA,NA,NA
133,3089,FALSE,2019-04-19,"England",53.9,-2,54.1,-2.2,FALSE,NA,NA,NA,NA
133,3089,FALSE,2019-06-04,"England",53.9,-2,54.1,-2.2,FALSE,NA,NA,NA,NA
133,3090,FALSE,2019-04-20,"England",53.9,-2,53.9,-2,FALSE,NA,NA,NA,NA
133,3090,FALSE,2019-05-28,"England",53.9,-2,53.9,-2,FALSE,NA,NA,NA,NA
133,3091,FALSE,2019-06-02,"England",53.9,-2,53.9,-2,FALSE,NA,NA,NA,NA
133,3091,FALSE,2019-04-22,"England",53.9,-2,53.9,-2,FALSE,NA,NA,NA,NA
134,1561,FALSE,2019-05-27,"England",54.1,-2.2,54.1,-2.2,TRUE,"Car (conventional)","FALSE",FALSE,"0"
134,1561,FALSE,2019-05-04,"England",54.1,-2.2,54.1,-2.2,TRUE,"Car (conventional)","FALSE",FALSE,"0"
134,1562,FALSE,2019-04-19,"England",53.8,-1.6,53.8,-1.6,TRUE,"Bicycle","FALSE",FALSE,"0.5"
134,1562,FALSE,2019-05-25,"England",53.8,-1.6,53.8,-1.6,TRUE,"Bicycle","FALSE",FALSE,"0.5"
134,1560,FALSE,2019-04-20,"England",53.8,-1.6,53.8,-1.5,TRUE,"Car (conventional)","FALSE",TRUE,"0"
134,1560,FALSE,2019-06-02,"England",53.8,-1.6,53.8,-1.5,TRUE,"Car (conventional)","FALSE",TRUE,"0"
135,3497,TRUE,2019-06-20,"England",54,-2,54,-2.5,TRUE,"Car (conventional)","FALSE",TRUE,"1.5"
135,3497,TRUE,2019-05-05,"England",54,-2,54,-2.5,TRUE,"Car (conventional)","FALSE",TRUE,"1.5"
135,3496,FALSE,2019-06-05,"England",54,-2,53.9,-2.1,TRUE,"Car (conventional)","FALSE",TRUE,"1.5"
135,3496,FALSE,2019-04-03,"England",54,-2,53.9,-2.1,TRUE,"Car (conventional)","FALSE",TRUE,"1.5"
136,2607,FALSE,2019-06-28,"England",54,-2,54.1,-2.1,FALSE,NA,NA,NA,NA
136,2607,FALSE,2019-05-24,"England",54,-2,54.1,-2.1,FALSE,NA,NA,NA,NA
137,2276,FALSE,2019-05-26,"England",54,-2.2,54.1,-2.3,FALSE,NA,NA,NA,NA
137,2276,FALSE,2019-06-22,"England",54,-2.2,54.1,-2.3,FALSE,NA,NA,NA,NA
138,414,FALSE,2019-06-10,"England",54.1,-2,54.1,-1.7,FALSE,NA,NA,NA,NA
138,414,FALSE,2019-04-29,"England",54.1,-2,54.1,-1.7,FALSE,NA,NA,NA,NA
139,1446,FALSE,2019-04-29,"England",54.1,-2,54.3,-2.1,FALSE,NA,NA,NA,NA
139,1446,FALSE,2019-05-31,"England",54.1,-2,54.3,-2.1,FALSE,NA,NA,NA,NA
139,1445,FALSE,2019-04-30,"England",54.1,-2,54.2,-2.1,FALSE,NA,NA,NA,NA
139,1445,FALSE,2019-06-03,"England",54.1,-2,54.2,-2.1,FALSE,NA,NA,NA,NA
140,1814,FALSE,2019-06-07,"England",54.1,-2,54.1,-2,TRUE,"Car (conventional)","FALSE",TRUE,"0.5"
140,1814,FALSE,2019-05-05,"England",54.1,-2,54.1,-2,TRUE,"Car (conventional)","FALSE",TRUE,"0.5"
141,443,FALSE,2019-06-16,"England",54.1,-2.3,54.2,-2.4,TRUE,"Car (conventional)",NA,TRUE,"0.5"
141,443,FALSE,2019-04-24,"England",54.1,-2.3,54.2,-2.4,TRUE,"Car (conventional)",NA,TRUE,"0.5"
142,2134,FALSE,2019-06-23,"England",54.1,-2.3,54.1,-2.3,FALSE,NA,NA,NA,NA
142,2134,FALSE,2019-05-05,"England",54.1,-2.3,54.1,-2.3,FALSE,NA,NA,NA,NA
143,113,FALSE,2019-06-22,"England",54.1,-2.3,54.3,-2.2,FALSE,NA,NA,NA,NA
143,113,FALSE,2019-04-06,"England",54.1,-2.3,54.3,-2.2,FALSE,NA,NA,NA,NA
144,1287,FALSE,2019-06-29,"England",54.1,-2.3,54.1,-2.2,FALSE,NA,NA,NA,NA
144,1287,FALSE,2019-05-12,"England",54.1,-2.3,54.1,-2.2,FALSE,NA,NA,NA,NA
145,387,FALSE,2019-05-17,"England",53.8,-1.8,53.8,-1.7,TRUE,"Car (conventional)",NA,TRUE,"0.5"
145,387,FALSE,2019-06-30,"England",53.8,-1.8,53.8,-1.7,TRUE,"Car (conventional)",NA,TRUE,"0.5"
146,3112,FALSE,2019-06-23,"England",50.7,-2,50.8,-1.9,FALSE,NA,NA,NA,NA
146,3112,FALSE,2019-05-03,"England",50.7,-2,50.8,-1.9,FALSE,NA,NA,NA,NA
147,2445,FALSE,2019-06-01,"England",50.7,-2,50.7,-2.1,FALSE,NA,NA,NA,NA
148,1574,FALSE,2019-06-30,"England",50.6,-2,50.7,-2.2,FALSE,NA,NA,NA,NA
148,1574,FALSE,2019-05-16,"England",50.6,-2,50.7,-2.2,FALSE,NA,NA,NA,NA
149,3017,FALSE,2019-05-25,"England",50.7,-2.1,50.7,-2.2,TRUE,"Car (conventional)",NA,TRUE,"0.5"
149,3017,FALSE,2019-04-24,"England",50.7,-2.1,50.7,-2.2,TRUE,"Car (conventional)",NA,TRUE,"0.5"
150,270,FALSE,2019-06-02,"England",50.7,-2.1,50.7,-2,FALSE,NA,NA,NA,NA
150,270,FALSE,2019-05-11,"England",50.7,-2.1,50.7,-2,FALSE,NA,NA,NA,NA
151,1864,FALSE,2019-04-22,"England",50.7,-2.1,50.7,-2.1,TRUE,"Car (conventional)",NA,TRUE,"0.5"
151,1864,FALSE,2019-06-09,"England",50.7,-2.1,50.7,-2.1,TRUE,"Car (conventional)",NA,TRUE,"0.5"
152,2198,FALSE,2019-04-06,"England",50.7,-2,50.7,-2.1,FALSE,NA,NA,NA,NA
152,2198,FALSE,2019-06-28,"England",50.7,-2,50.7,-2.1,FALSE,NA,NA,NA,NA
152,2197,FALSE,2019-06-05,"England",50.7,-2,50.7,-2,FALSE,NA,NA,NA,NA
152,2197,FALSE,2019-04-07,"England",50.7,-2,50.7,-2,FALSE,NA,NA,NA,NA
152,2196,FALSE,2019-05-07,"England",50.7,-2,50.7,-2,FALSE,NA,NA,NA,NA
152,2196,FALSE,2019-06-21,"England",50.7,-2,50.7,-2,FALSE,NA,NA,NA,NA
153,1221,FALSE,2019-04-28,"England",50.7,-2.2,50.7,-2.1,FALSE,NA,NA,NA,NA
153,1221,FALSE,2019-05-26,"England",50.7,-2.2,50.7,-2.1,FALSE,NA,NA,NA,NA
154,1829,FALSE,2019-06-17,"England",50.8,-2,50.9,-2.3,FALSE,NA,NA,NA,NA
154,1829,FALSE,2019-05-07,"England",50.8,-2,50.9,-2.3,FALSE,NA,NA,NA,NA
154,1830,FALSE,2019-04-26,"England",50.8,-2,50.8,-2.2,FALSE,NA,NA,NA,NA
154,1830,FALSE,2019-05-31,"England",50.8,-2,50.8,-2.2,FALSE,NA,NA,NA,NA
155,2811,FALSE,2019-06-22,"England",50.8,-2,50.8,-2.1,TRUE,"Car (conventional)","FALSE",TRUE,"0.5"
155,2811,FALSE,2019-04-20,"England",50.8,-2,50.8,-2.1,TRUE,"Car (conventional)","FALSE",TRUE,"0.5"
155,2812,FALSE,2019-04-24,"England",50.8,-2,50.9,-2,TRUE,"Car (conventional)","FALSE",TRUE,"0.5"
155,2812,FALSE,2019-06-23,"England",50.8,-2,50.9,-2,TRUE,"Car (conventional)","FALSE",TRUE,"0.5"
155,2813,FALSE,2019-04-28,"England",50.8,-2,50.8,-2.1,TRUE,"Car (conventional)","FALSE",TRUE,"0.5"
155,2813,FALSE,2019-06-29,"England",50.8,-2,50.8,-2.1,TRUE,"Car (conventional)","FALSE",TRUE,"0.5"
156,1581,FALSE,2019-04-21,"England",50.8,-1.9,50.9,-2,TRUE,"Car (conventional)",NA,TRUE,"0.5"
156,1581,FALSE,2019-05-26,"England",50.8,-1.9,50.9,-2,TRUE,"Car (conventional)",NA,TRUE,"0.5"
157,1719,FALSE,2019-04-24,"England",50.9,-1.8,50.9,-1.8,FALSE,NA,NA,NA,NA
157,1719,FALSE,2019-06-04,"England",50.9,-1.8,50.9,-1.8,FALSE,NA,NA,NA,NA
158,1095,FALSE,2019-05-06,"England",50.8,-1.8,50.8,-1.9,TRUE,"Car (conventional)","FALSE",TRUE,"0"
158,1095,FALSE,2019-06-09,"England",50.8,-1.8,50.8,-1.9,TRUE,"Car (conventional)","FALSE",TRUE,"0"
158,1094,FALSE,2019-06-02,"England",50.8,-1.8,50.8,-1.8,TRUE,"Car (conventional)","FALSE",TRUE,"0"
158,1094,FALSE,2019-05-01,"England",50.8,-1.8,50.8,-1.8,TRUE,"Car (conventional)","FALSE",TRUE,"0"
159,3061,FALSE,2019-04-20,"England",50.8,-1.7,50.7,-1.7,FALSE,NA,NA,NA,NA
159,3061,FALSE,2019-06-15,"England",50.8,-1.7,50.7,-1.7,FALSE,NA,NA,NA,NA
160,229,FALSE,2019-05-21,"England",50.7,-1.9,50.7,-1.9,FALSE,NA,NA,NA,NA
160,229,FALSE,2019-04-23,"England",50.7,-1.9,50.7,-1.9,FALSE,NA,NA,NA,NA
161,1324,FALSE,2019-04-27,"England",50.7,-1.8,50.8,-1.8,TRUE,"Car (conventional)",NA,TRUE,"0"
161,1324,FALSE,2019-06-15,"England",50.7,-1.8,50.8,-1.8,TRUE,"Car (conventional)",NA,TRUE,"0"
162,3030,FALSE,2019-04-18,"England",53.6,-2.3,53.6,-2.4,FALSE,NA,NA,NA,NA
162,3030,FALSE,2019-06-15,"England",53.6,-2.3,53.6,-2.4,FALSE,NA,NA,NA,NA
162,3031,FALSE,2019-06-14,"England",53.6,-2.3,53.6,-2.3,FALSE,NA,NA,NA,NA
162,3031,FALSE,2019-04-17,"England",53.6,-2.3,53.6,-2.3,FALSE,NA,NA,NA,NA
162,3029,FALSE,2019-04-23,"England",53.6,-2.3,53.6,-2.3,FALSE,NA,NA,NA,NA
162,3029,FALSE,2019-06-13,"England",53.6,-2.3,53.6,-2.3,FALSE,NA,NA,NA,NA
163,1290,FALSE,2019-05-05,"England",53.6,-2.3,53.6,-2.3,TRUE,"Foot","TRUE",TRUE,"0"
163,1290,FALSE,2019-06-15,"England",53.6,-2.3,53.6,-2.3,TRUE,"Foot","TRUE",TRUE,"0"
164,2229,FALSE,2019-05-14,"England",53.6,-2.3,53.6,-2.3,FALSE,NA,NA,NA,NA
164,2229,FALSE,2019-06-22,"England",53.6,-2.3,53.6,-2.3,FALSE,NA,NA,NA,NA
165,1465,FALSE,2019-04-28,"England",53.6,-2.4,53.6,-2.4,FALSE,NA,NA,NA,NA
166,3701,FALSE,2019-06-16,"England",53.6,-2.5,53.6,-2.5,TRUE,"Car (conventional)",NA,TRUE,"1.5"
166,3701,FALSE,2019-04-26,"England",53.6,-2.5,53.6,-2.5,TRUE,"Car (conventional)",NA,TRUE,"1.5"
167,1904,FALSE,2019-06-05,"England",53.6,-2.4,53.6,-2.5,FALSE,NA,NA,NA,NA
167,1904,FALSE,2019-05-07,"England",53.6,-2.4,53.6,-2.5,FALSE,NA,NA,NA,NA
168,2209,FALSE,2019-06-16,"England",53.6,-2.4,53.6,-2.2,TRUE,"Car (conventional)",NA,TRUE,"0"
168,2209,FALSE,2019-04-28,"England",53.6,-2.4,53.6,-2.2,TRUE,"Car (conventional)",NA,TRUE,"0"
169,3361,FALSE,2019-05-29,"England",53.6,-2.5,53.6,-2.5,FALSE,NA,NA,NA,NA
169,3361,FALSE,2019-04-28,"England",53.6,-2.5,53.6,-2.5,FALSE,NA,NA,NA,NA
170,3053,FALSE,2019-05-19,"England",53.6,-2.5,53.6,-2.5,TRUE,"Foot",NA,TRUE,"0"
170,3053,FALSE,2019-06-23,"England",53.6,-2.5,53.6,-2.5,TRUE,"Foot",NA,TRUE,"0"
171,1947,FALSE,2019-04-21,"England",53.6,-2.5,53.6,-2.6,FALSE,NA,NA,NA,NA
171,1947,FALSE,2019-06-02,"England",53.6,-2.5,53.6,-2.6,FALSE,NA,NA,NA,NA
171,1948,FALSE,2019-06-06,"England",53.6,-2.5,53.6,-2.5,FALSE,NA,NA,NA,NA
171,1948,FALSE,2019-04-22,"England",53.6,-2.5,53.6,-2.5,FALSE,NA,NA,NA,NA
171,1946,FALSE,2019-04-19,"England",53.6,-2.5,53.6,-2.5,FALSE,NA,NA,NA,NA
171,1946,FALSE,2019-06-23,"England",53.6,-2.5,53.6,-2.5,FALSE,NA,NA,NA,NA
172,3481,FALSE,2019-05-24,"England",53.6,-2.5,53.6,-2.5,FALSE,NA,NA,NA,NA
172,3481,FALSE,2019-04-23,"England",53.6,-2.5,53.6,-2.5,FALSE,NA,NA,NA,NA
172,3480,FALSE,2019-05-23,"England",53.6,-2.5,53.7,-2.5,FALSE,NA,NA,NA,NA
172,3480,FALSE,2019-04-22,"England",53.6,-2.5,53.7,-2.5,FALSE,NA,NA,NA,NA
173,116,FALSE,2019-04-11,"England",53.6,-2.3,53.6,-2.3,FALSE,NA,NA,NA,NA
173,116,FALSE,2019-05-28,"England",53.6,-2.3,53.6,-2.3,FALSE,NA,NA,NA,NA
174,914,FALSE,2019-06-30,"England",50.8,-0.4,50.8,-0.6,FALSE,NA,NA,NA,NA
174,914,FALSE,2019-05-09,"England",50.8,-0.4,50.8,-0.6,FALSE,NA,NA,NA,NA
175,1618,FALSE,2019-04-19,"England",50.8,-0.4,50.8,-0.4,TRUE,"Foot",NA,TRUE,"0"
175,1618,FALSE,2019-05-19,"England",50.8,-0.4,50.8,-0.4,TRUE,"Foot",NA,TRUE,"0"
176,3549,FALSE,2019-04-12,"England",50.8,-0.4,50.8,-0.6,FALSE,NA,NA,NA,NA
176,3549,FALSE,2019-05-24,"England",50.8,-0.4,50.8,-0.6,FALSE,NA,NA,NA,NA
176,3550,FALSE,2019-06-07,"England",50.8,-0.4,51,-0.5,FALSE,NA,NA,NA,NA
176,3550,FALSE,2019-04-28,"England",50.8,-0.4,51,-0.5,FALSE,NA,NA,NA,NA
177,1805,FALSE,2019-04-21,"England",50.8,-0.4,50.8,-0.4,FALSE,NA,NA,NA,NA
177,1805,FALSE,2019-06-14,"England",50.8,-0.4,50.8,-0.4,FALSE,NA,NA,NA,NA
178,377,FALSE,2019-06-27,"England",50.8,-0.4,50.8,-0.5,TRUE,"Car (conventional)",NA,TRUE,"0.5"
178,377,FALSE,2019-04-28,"England",50.8,-0.4,50.8,-0.5,TRUE,"Car (conventional)",NA,TRUE,"0.5"
179,1024,FALSE,2019-05-12,"England",50.8,-0.2,51.8,-0.5,FALSE,NA,NA,NA,NA
179,1024,FALSE,2019-06-15,"England",50.8,-0.2,51.8,-0.5,FALSE,NA,NA,NA,NA
180,440,FALSE,2019-06-27,"England",50.8,-0.4,50.8,-0.4,FALSE,NA,NA,NA,NA
