#link,coreId1,coreId2,cluster1,cluster2,linkType,eucDist,lcDist,eucAdj,cwdAdj,lcpLength,cwdToEucRatio,cwdToPathRatio,Eff_Resist,CWDTORRatio,CF_Centrality
720.0,199.0,201.0,-1.0,-1.0,1.0,123.0,153.137084961,1.0,1.0,153.0,1.2450169509,1.00089598014,-1.0,-1.0,26698.23063
721.0,199.0,208.0,-1.0,-1.0,1.0,415.0,561.421386719,1.0,1.0,561.0,1.3528226186,1.00075113497,-1.0,-1.0,50030.19924
722.0,199.0,216.0,-1.0,-1.0,-15.0,448.0,8576.265625,1.0,1.0,995.0,19.1434500558,8.61936243719,-1.0,-1.0,-1.0
723.0,200.0,204.0,-1.0,-1.0,1.0,715.0,184679.03125,1.0,1.0,822.0,258.292351399,224.670354319,-1.0,-1.0,3222.222142
724.0,200.0,205.0,-1.0,-1.0,1.0,701.0,183082.328125,1.0,1.0,887.0,261.173078638,206.406232384,-1.0,-1.0,3200.328575
725.0,200.0,269.0,-1.0,-1.0,1.0,1234.0,636604.6875,1.0,1.0,5219.0,515.887104943,121.978288465,-1.0,-1.0,6960.925776
726.0,200.0,275.0,-1.0,-1.0,1.0,1552.0,237814.171875,1.0,1.0,2211.0,153.230780847,107.559553087,-1.0,-1.0,3371.932013
727.0,200.0,403.0,-1.0,-1.0,-15.0,2646.0,778274.875,1.0,0.0,8121.0,294.13260582,95.8348571604,-1.0,-1.0,-1.0
728.0,201.0,209.0,-1.0,-1.0,1.0,364.0,3410.0,1.0,1.0,440.0,9.36813186813,7.75,-1.0,-1.0,26108.65704
729.0,201.0,210.0,-1.0,-1.0,-15.0,441.0,11694.8525391,1.0,1.0,804.0,26.518939998,14.5458364914,-1.0,-1.0,-1.0
730.0,201.0,213.0,-1.0,-1.0,-15.0,715.0,19558.1328125,0.0,1.0,917.0,27.3540319056,21.3283891085,-1.0,-1.0,-1.0
731.0,201.0,216.0,-1.0,-1.0,-15.0,465.0,8683.12890625,1.0,1.0,1102.0,18.6733954973,7.87942731965,-1.0,-1.0,-1.0
732.0,201.0,221.0,-1.0,-1.0,1.0,2044.0,76667.7578125,0.0,1.0,2405.0,37.5086877752,31.8784855769,-1.0,-1.0,4314.304924
733.0,201.0,226.0,-1.0,-1.0,1.0,1144.0,60254.9140625,0.0,1.0,1774.0,52.6703794253,33.9655659879,-1.0,-1.0,15142.96003
734.0,201.0,227.0,-1.0,-1.0,1.0,1960.0,84288.8359375,0.0,1.0,2487.0,43.0045081314,33.8917715873,-1.0,-1.0,5855.221999
735.0,202.0,208.0,-1.0,-1.0,-15.0,354.0,60313.7617188,1.0,0.0,612.0,170.377857963,98.5518982333,-1.0,-1.0,-1.0
736.0,202.0,212.0,-1.0,-1.0,-15.0,535.0,67163.2421875,1.0,1.0,1111.0,125.538770444,60.4529632651,-1.0,-1.0,-1.0
737.0,202.0,281.0,-1.0,-1.0,-15.0,1669.0,156752.6875,0.0,1.0,2788.0,93.9201243259,56.2240629484,-1.0,-1.0,-1.0
738.0,202.0,292.0,-1.0,-1.0,-15.0,1625.0,151887.6875,1.0,0.0,2703.0,93.4693461538,56.192263226,-1.0,-1.0,-1.0
739.0,202.0,297.0,-1.0,-1.0,-15.0,1766.0,161939.25,1.0,0.0,3024.0,91.6983295583,53.5513392857,-1.0,-1.0,-1.0
740.0,202.0,443.0,-1.0,-1.0,1.0,3502.0,343124.53125,1.0,0.0,3987.0,97.9795920188,86.0608305117,-1.0,-1.0,22869.70954
741.0,202.0,444.0,-1.0,-1.0,-15.0,3598.0,356954.5,1.0,0.0,4297.0,99.2091439689,83.0706306726,-1.0,-1.0,-1.0
742.0,203.0,207.0,-1.0,-1.0,1.0,65.0,7656.85449219,1.0,1.0,76.0,117.797761418,100.748085424,-1.0,-1.0,7398.413358
743.0,203.0,211.0,-1.0,-1.0,1.0,1720.0,157470.125,1.0,1.0,1899.0,91.5523982558,82.9226566614,-1.0,-1.0,9063.040228
744.0,203.0,222.0,-1.0,-1.0,1.0,1539.0,162558.75,1.0,1.0,1715.0,105.626218324,94.7864431487,-1.0,-1.0,8697.308531
745.0,203.0,228.0,-1.0,-1.0,1.0,1544.0,163872.453125,1.0,0.0,1728.0,106.135008501,94.8335955584,-1.0,-1.0,8628.305929
746.0,203.0,478.0,-1.0,-1.0,-15.0,3730.0,132065.28125,0.0,1.0,4323.0,35.406241622,30.5494520588,-1.0,-1.0,-1.0
747.0,204.0,205.0,-1.0,-1.0,1.0,13.0,2000.0,1.0,1.0,20.0,153.846153846,100.0,-1.0,-1.0,7691.26674
748.0,204.0,240.0,-1.0,-1.0,-15.0,1021.0,100984.960938,1.0,1.0,1238.0,98.9078951401,81.5710508384,-1.0,-1.0,-1.0
749.0,204.0,244.0,-1.0,-1.0,1.0,905.0,90888.390625,1.0,1.0,1042.0,100.429160912,87.2249430182,-1.0,-1.0,8238.316731
750.0,204.0,275.0,-1.0,-1.0,-15.0,1274.0,123044.242188,0.0,1.0,1658.0,96.5810378242,74.2124500531,-1.0,-1.0,-1.0
751.0,205.0,244.0,-1.0,-1.0,-15.0,901.0,94916.671875,1.0,0.0,1110.0,105.34591773,85.5105152027,-1.0,-1.0,-1.0
752.0,205.0,275.0,-1.0,-1.0,1.0,1211.0,119977.679688,1.0,1.0,1562.0,99.0732284789,76.8102942945,-1.0,-1.0,5954.983452
753.0,206.0,267.0,-1.0,-1.0,1.0,1.0,116.56854248,1.0,1.0,116.0,116.56854248,1.00490122828,-1.0,-1.0,11473.47852
754.0,207.0,217.0,-1.0,-1.0,1.0,259.0,28655.7011719,1.0,1.0,314.0,110.639772864,91.260194815,-1.0,-1.0,17786.19926
755.0,207.0,228.0,-1.0,-1.0,1.0,1562.0,167682.03125,1.0,0.0,1718.0,107.350852273,97.6030449651,-1.0,-1.0,8258.952954
756.0,207.0,229.0,-1.0,-1.0,-15.0,543.0,47131.1875,1.0,1.0,589.0,86.797767035,80.0189940577,-1.0,-1.0,-1.0
757.0,207.0,285.0,-1.0,-1.0,1.0,1798.0,131747.296875,1.0,0.0,2676.0,73.2743586624,49.2329211043,-1.0,-1.0,10309.62802
758.0,207.0,478.0,-1.0,-1.0,1.0,3582.0,122311.851563,0.0,1.0,4130.0,34.1462455508,29.6154604269,-1.0,-1.0,13515.48659
759.0,208.0,212.0,-1.0,-1.0,1.0,73.0,6438.35546875,1.0,1.0,88.0,88.1966502568,73.1631303267,-1.0,-1.0,1468.000255
760.0,208.0,216.0,-1.0,-1.0,1.0,69.0,7685.13867188,1.0,1.0,104.0,111.378821332,73.8955641527,-1.0,-1.0,125760.0565
761.0,209.0,210.0,-1.0,-1.0,1.0,53.0,6000.0,1.0,1.0,60.0,113.20754717,100.0,-1.0,-1.0,31643.05382
762.0,209.0,213.0,-1.0,-1.0,1.0,136.0,14856.7109375,1.0,1.0,176.0,109.240521599,84.4131303267,-1.0,-1.0,15854.24685
763.0,209.0,214.0,-1.0,-1.0,1.0,115.0,11913.6367188,1.0,1.0,133.0,103.596841033,89.5762159308,-1.0,-1.0,19953.42418
764.0,209.0,219.0,-1.0,-1.0,1.0,86.0,10438.3554688,1.0,1.0,128.0,121.376226381,81.5496521,-1.0,-1.0,41316.78401
765.0,209.0,221.0,-1.0,-1.0,1.0,1480.0,79277.7578125,1.0,0.0,2045.0,53.566052576,38.7666297372,-1.0,-1.0,4348.669947
766.0,210.0,216.0,-1.0,-1.0,-15.0,682.0,20377.9804688,1.0,1.0,1907.0,29.8797367578,10.6858838326,-1.0,-1.0,-1.0
767.0,210.0,219.0,-1.0,-1.0,1.0,72.0,8000.0,1.0,1.0,80.0,111.111111111,100.0,-1.0,-1.0,31339.87421
768.0,211.0,222.0,-1.0,-1.0,1.0,389.0,42277.34375,1.0,1.0,486.0,108.682117609,86.9904192387,-1.0,-1.0,2238.128026
769.0,211.0,223.0,-1.0,-1.0,1.0,222.0,39373.7070313,1.0,1.0,453.0,177.359040682,86.9176755658,-1.0,-1.0,5007.751487
770.0,211.0,253.0,-1.0,-1.0,1.0,3130.0,227154.875,1.0,0.0,3791.0,72.573442492,59.919513321,-1.0,-1.0,4610.18656
771.0,212.0,216.0,-1.0,-1.0,-15.0,138.0,14143.4941406,1.0,1.0,213.0,102.489087975,66.4013809418,-1.0,-1.0,-1.0
772.0,212.0,281.0,-1.0,-1.0,-15.0,1348.0,102477.867188,0.0,1.0,1864.0,76.0221566677,54.9773965601,-1.0,-1.0,-1.0
773.0,212.0,292.0,-1.0,-1.0,-15.0,1289.0,97612.8671875,1.0,1.0,1779.0,75.727592853,54.8695150014,-1.0,-1.0,-1.0
774.0,213.0,214.0,-1.0,-1.0,1.0,72.0,9085.20996094,1.0,1.0,104.0,126.18347168,87.357788086,-1.0,-1.0,2517.760564
775.0,213.0,221.0,-1.0,-1.0,-15.0,1319.0,95397.6015625,1.0,0.0,2495.0,72.3257024735,38.2355116483,-1.0,-1.0,-1.0
776.0,213.0,225.0,-1.0,-1.0,-15.0,301.0,30535.4863281,1.0,1.0,454.0,101.446798432,67.2587804584,-1.0,-1.0,-1.0
777.0,213.0,226.0,-1.0,-1.0,1.0,413.0,41026.3359375,1.0,1.0,424.0,99.3373751513,96.7602262677,-1.0,-1.0,15184.11438
778.0,214.0,219.0,-1.0,-1.0,1.0,93.0,10256.7832031,1.0,1.0,116.0,110.287991431,88.4205448543,-1.0,-1.0,20661.61726
779.0,214.0,225.0,-1.0,-1.0,-15.0,228.0,21450.2773438,1.0,1.0,349.0,94.0801637886,61.462112733,-1.0,-1.0,-1.0
780.0,215.0,217.0,-1.0,-1.0,-15.0,523.0,67005.6015625,1.0,0.0,1323.0,128.117785014,50.6467131992,-1.0,-1.0,-1.0
781.0,215.0,220.0,-1.0,-1.0,1.0,315.0,32096.5683594,1.0,1.0,416.0,101.893867808,77.1552124024,-1.0,-1.0,3965.466786
782.0,215.0,229.0,-1.0,-1.0,1.0,391.0,47821.9023438,1.0,1.0,920.0,122.306655611,51.9803286346,-1.0,-1.0,12931.60811
783.0,216.0,219.0,-1.0,-1.0,-15.0,697.0,23806.3378906,1.0,1.0,1955.0,34.1554345633,12.1771549313,-1.0,-1.0,-1.0
784.0,216.0,235.0,-1.0,-1.0,1.0,733.0,29743.2617188,0.0,1.0,892.0,40.5774375427,33.3444638103,-1.0,-1.0,14032.10818
785.0,216.0,239.0,-1.0,-1.0,1.0,615.0,37561.1914063,1.0,1.0,700.0,61.0751079777,53.6588448661,-1.0,-1.0,18063.00585
786.0,216.0,249.0,-1.0,-1.0,1.0,741.0,48046.4726563,1.0,1.0,805.0,64.8400440706,59.6850592004,-1.0,-1.0,22980.0211
787.0,216.0,274.0,-1.0,-1.0,1.0,1154.0,86990.046875,0.0,1.0,1309.0,75.3813231153,66.4553452063,-1.0,-1.0,29662.47944
788.0,216.0,292.0,-1.0,-1.0,1.0,1163.0,83336.234375,1.0,1.0,1433.0,71.6562634351,58.1550833043,-1.0,-1.0,45763.62897
789.0,217.0,229.0,-1.0,-1.0,1.0,184.0,18398.9179688,1.0,1.0,197.0,99.9941193957,93.3955226843,-1.0,-1.0,10903.05275
790.0,218.0,220.0,-1.0,-1.0,1.0,356.0,43980.5625,1.0,1.0,449.0,123.540905899,97.9522550111,-1.0,-1.0,8470.1835
791.0,218.0,267.0,-1.0,-1.0,1.0,32.0,40020.0,1.0,1.0,60.0,1250.625,667.0,-1.0,-1.0,9465.988551
792.0,219.0,225.0,-1.0,-1.0,1.0,60.0,8485.28125,1.0,1.0,84.0,141.421354167,101.015252976,-1.0,-1.0,41875.01015
793.0,219.0,231.0,-1.0,-1.0,1.0,227.0,24485.28125,1.0,1.0,244.0,107.86467511,100.34951332,-1.0,-1.0,27483.77387
794.0,219.0,235.0,-1.0,-1.0,1.0,356.0,37112.6992188,1.0,1.0,371.0,104.249155109,100.0342297,-1.0,-1.0,23823.70002
795.0,219.0,239.0,-1.0,-1.0,-15.0,552.0,61500.6640625,1.0,0.0,2789.0,111.41424649,22.0511524068,-1.0,-1.0,-1.0
796.0,220.0,229.0,-1.0,-1.0,1.0,639.0,45726.6953125,1.0,1.0,875.0,71.559773572,52.2590803571,-1.0,-1.0,15325.83774
797.0,220.0,251.0,-1.0,-1.0,1.0,619.0,62524.765625,1.0,1.0,1084.0,101.009314418,57.6796730858,-1.0,-1.0,4732.832163
798.0,220.0,258.0,-1.0,-1.0,1.0,746.0,57018.328125,1.0,1.0,1037.0,76.4320752346,54.9839229749,-1.0,-1.0,4035.227118
799.0,220.0,267.0,-1.0,-1.0,-15.0,429.0,68061.1875,1.0,1.0,1300.0,158.650786713,52.3547596154,-1.0,-1.0,-1.0
800.0,220.0,294.0,-1.0,-1.0,-15.0,1125.0,75484.03125,0.0,1.0,2783.0,67.0969166667,27.1232595221,-1.0,-1.0,-1.0
801.0,220.0,353.0,-1.0,-1.0,1.0,1379.0,119137.53125,0.0,1.0,1715.0,86.3941488397,69.4679482507,-1.0,-1.0,4319.346765
802.0,220.0,478.0,-1.0,-1.0,-15.0,3756.0,163217.609375,0.0,1.0,4924.0,43.4551675652,33.147361774,-1.0,-1.0,-1.0
803.0,221.0,224.0,-1.0,-1.0,1.0,215.0,23913.6367188,1.0,1.0,253.0,111.226217297,94.5203032364,-1.0,-1.0,14399.38987
804.0,221.0,226.0,-1.0,-1.0,1.0,987.0,106751.320313,1.0,0.0,1318.0,108.157366072,80.9949319522,-1.0,-1.0,8410.689714
805.0,221.0,227.0,-1.0,-1.0,1.0,148.0,15570.4912109,1.0,1.0,169.0,105.206021695,92.1330840882,-1.0,-1.0,18355.05864
806.0,221.0,230.0,-1.0,-1.0,1.0,180.0,21313.7089844,1.0,1.0,213.0,118.409494358,100.064361429,-1.0,-1.0,4476.666388
807.0,222.0,223.0,-1.0,-1.0,1.0,285.0,31656.8535156,1.0,1.0,316.0,111.076679002,100.179916189,-1.0,-1.0,5938.017046
808.0,222.0,228.0,-1.0,-1.0,1.0,19.0,6828.42724609,1.0,1.0,68.0,359.390907689,100.418047737,-1.0,-1.0,3497.286936
809.0,222.0,478.0,-1.0,-1.0,1.0,3151.0,156315.765625,0.0,1.0,4763.0,49.6083039115,32.8187624659,-1.0,-1.0,3112.388646
810.0,223.0,228.0,-1.0,-1.0,1.0,254.0,30142.1347656,1.0,1.0,301.0,118.669821912,100.13998261,-1.0,-1.0,6089.661161
811.0,223.0,253.0,-1.0,-1.0,1.0,2898.0,191973.09375,1.0,1.0,3329.0,66.2433035714,57.6668950886,-1.0,-1.0,4540.881407
812.0,223.0,286.0,-1.0,-1.0,1.0,1110.0,175026.328125,1.0,1.0,1224.0,157.681376689,142.995366115,-1.0,-1.0,2880.784231
813.0,223.0,288.0,-1.0,-1.0,1.0,1097.0,191342.5625,1.0,1.0,1251.0,174.423484503,152.951688649,-1.0,-1.0,2309.753922
814.0,223.0,290.0,-1.0,-1.0,1.0,1841.0,260824.140625,1.0,0.0,2037.0,141.67525292,128.043269821,-1.0,-1.0,3338.598055
815.0,223.0,305.0,-1.0,-1.0,1.0,1225.0,185452.75,1.0,1.0,1328.0,151.39,139.64815512,-1.0,-1.0,3240.754103
816.0,224.0,230.0,-1.0,-1.0,1.0,175.0,18970.5625,1.0,1.0,189.0,108.403214286,100.373346561,-1.0,-1.0,17816.74351
817.0,224.0,237.0,-1.0,-1.0,1.0,279.0,31570.4921875,1.0,1.0,329.0,113.155885977,95.9589428191,-1.0,-1.0,13901.70264
818.0,224.0,250.0,-1.0,-1.0,1.0,526.0,80769.5546875,1.0,1.0,614.0,153.554286478,131.546506006,-1.0,-1.0,7406.987299
819.0,224.0,359.0,-1.0,-1.0,-15.0,2858.0,826124.0,0.0,1.0,12314.0,289.056682995,67.0881923014,-1.0,-1.0,-1.0
820.0,224.0,422.0,-1.0,-1.0,-15.0,2403.0,654089.375,0.0,1.0,10662.0,272.196993342,61.3477185331,-1.0,-1.0,-1.0
821.0,225.0,226.0,-1.0,-1.0,1.0,354.0,36438.3554688,1.0,1.0,388.0,102.933207539,93.9132872907,-1.0,-1.0,2934.462406
822.0,225.0,231.0,-1.0,-1.0,1.0,147.0,16142.1357422,1.0,1.0,161.0,109.810447226,100.261712684,-1.0,-1.0,21041.03606
823.0,225.0,232.0,-1.0,-1.0,1.0,159.0,16970.5625,1.0,1.0,169.0,106.733097484,100.417529586,-1.0,-1.0,20489.10705
824.0,226.0,227.0,-1.0,-1.0,1.0,861.0,96447.765625,1.0,1.0,1055.0,112.01831083,91.4196830569,-1.0,-1.0,6882.969754
825.0,226.0,232.0,-1.0,-1.0,1.0,267.0,29570.4921875,1.0,1.0,309.0,110.750907069,95.6973857201,-1.0,-1.0,10463.40452
826.0,226.0,233.0,-1.0,-1.0,1.0,153.0,17570.4921875,1.0,1.0,189.0,114.839818219,92.9655671296,-1.0,-1.0,18219.9434
827.0,226.0,236.0,-1.0,-1.0,1.0,149.0,17428.3554688,1.0,1.0,188.0,116.96882865,92.7040184511,-1.0,-1.0,17379.11682
828.0,226.0,247.0,-1.0,-1.0,-15.0,273.0,29685.1386719,0.0,1.0,324.0,108.736771692,91.6207983701,-1.0,-1.0,-1.0
829.0,227.0,230.0,-1.0,-1.0,1.0,209.0,23085.2089844,1.0,1.0,244.0,110.45554538,94.6115122311,-1.0,-1.0,11941.09213
830.0,227.0,236.0,-1.0,-1.0,1.0,871.0,89504.125,1.0,0.0,942.0,102.760189437,95.0149946921,-1.0,-1.0,10314.65819
831.0,227.0,237.0,-1.0,-1.0,1.0,259.0,26884.1992188,1.0,1.0,282.0,103.799996984,95.334039783,-1.0,-1.0,8260.032262
832.0,227.0,246.0,-1.0,-1.0,1.0,308.0,60797.8359375,1.0,1.0,409.0,197.395571226,148.649965617,-1.0,-1.0,4804.716905
833.0,227.0,247.0,-1.0,-1.0,1.0,844.0,89074.6171875,0.0,1.0,952.0,105.538645957,93.5657743566,-1.0,-1.0,11854.45957
834.0,227.0,254.0,-1.0,-1.0,1.0,478.0,59996.8984375,1.0,1.0,613.0,125.516523928,97.8742225734,-1.0,-1.0,8443.922962
835.0,228.0,285.0,-1.0,-1.0,1.0,1091.0,152197.90625,1.0,1.0,1355.0,139.503122136,112.323178044,-1.0,-1.0,1396.774842
836.0,228.0,286.0,-1.0,-1.0,1.0,1145.0,183519.671875,0.0,1.0,1305.0,160.27918941,140.628101054,-1.0,-1.0,3556.11318
837.0,228.0,288.0,-1.0,-1.0,1.0,1020.0,179026.328125,1.0,1.0,1464.0,175.516007966,122.285743255,-1.0,-1.0,3277.680197
838.0,228.0,289.0,-1.0,-1.0,1.0,973.0,161026.328125,1.0,1.0,1284.0,165.494684609,125.40991287,-1.0,-1.0,3402.939713
839.0,228.0,478.0,-1.0,-1.0,1.0,3058.0,151601.984375,0.0,1.0,4730.0,49.5755344588,32.0511594873,-1.0,-1.0,3147.507105
840.0,229.0,258.0,-1.0,-1.0,1.0,1095.0,88937.171875,1.0,0.0,1258.0,81.2211615297,70.6972749404,-1.0,-1.0,9839.907506
841.0,229.0,285.0,-1.0,-1.0,1.0,1717.0,126846.359375,1.0,0.0,2514.0,73.8767381334,50.4559902049,-1.0,-1.0,15568.86461
842.0,229.0,353.0,-1.0,-1.0,1.0,1538.0,151056.375,1.0,0.0,1936.0,98.2161085826,78.0249870868,-1.0,-1.0,2671.773656
843.0,229.0,478.0,-1.0,-1.0,1.0,3216.0,117410.914063,0.0,1.0,3968.0,36.5083688007,29.5894440683,-1.0,-1.0,19314.52875
844.0,230.0,237.0,-1.0,-1.0,1.0,106.0,12000.0,1.0,1.0,120.0,113.20754717,100.0,-1.0,-1.0,9673.439658
845.0,231.0,232.0,-1.0,-1.0,1.0,180.0,20000.0,1.0,1.0,200.0,111.111111111,100.0,-1.0,-1.0,4106.028912
846.0,231.0,235.0,-1.0,-1.0,1.0,165.0,17656.8535156,1.0,1.0,176.0,107.011233428,100.323031339,-1.0,-1.0,13442.89373
847.0,231.0,241.0,-1.0,-1.0,-15.0,252.0,34485.28125,1.0,0.0,344.0,136.846354167,100.24791061,-1.0,-1.0,-1.0
848.0,231.0,242.0,-1.0,-1.0,1.0,166.0,18142.1347656,1.0,1.0,181.0,109.289968467,100.23278876,-1.0,-1.0,20715.63532
849.0,231.0,248.0,-1.0,-1.0,1.0,310.0,34000.0,1.0,1.0,340.0,109.677419355,100.0,-1.0,-1.0,16194.5022
850.0,232.0,233.0,-1.0,-1.0,1.0,133.0,16485.28125,1.0,1.0,164.0,123.949483083,100.520007622,-1.0,-1.0,3853.4988
851.0,232.0,241.0,-1.0,-1.0,1.0,49.0,11656.8544922,1.0,1.0,116.0,237.894989637,100.490124933,-1.0,-1.0,16090.75456
852.0,232.0,248.0,-1.0,-1.0,1.0,364.0,37457.203125,0.0,1.0,446.0,102.90440419,83.98476037,-1.0,-1.0,15363.34556
853.0,233.0,236.0,-1.0,-1.0,1.0,114.0,15656.8544922,1.0,1.0,156.0,137.340828879,100.364451873,-1.0,-1.0,3826.829471
854.0,233.0,241.0,-1.0,-1.0,1.0,90.0,11656.8544922,1.0,1.0,116.0,129.520605469,100.490124933,-1.0,-1.0,13486.3934
855.0,233.0,243.0,-1.0,-1.0,1.0,171.0,20000.0,1.0,1.0,200.0,116.959064327,100.0,-1.0,-1.0,8078.470806
856.0,234.0,253.0,-1.0,-1.0,1.0,1700.0,106155.171875,1.0,1.0,2305.0,62.44421875,46.0543045011,-1.0,-1.0,2538.805878
857.0,234.0,291.0,-1.0,-1.0,1.0,1198.0,131168.953125,1.0,1.0,2478.0,109.489944178,52.9333951271,-1.0,-1.0,837.3840287
858.0,234.0,330.0,-1.0,-1.0,1.0,1320.0,92026.8125,1.0,1.0,2176.0,69.717282197,42.2917336857,-1.0,-1.0,1368.273562
859.0,234.0,525.0,-1.0,-1.0,1.0,3730.0,226069.390625,1.0,0.0,5768.0,60.6084157172,39.1937223691,-1.0,-1.0,1526.729841
860.0,235.0,238.0,-1.0,-1.0,1.0,51.0,6000.0,1.0,1.0,60.0,117.647058824,100.0,-1.0,-1.0,25646.84809
861.0,235.0,239.0,-1.0,-1.0,1.0,206.0,28627.4179688,1.0,1.0,286.0,138.968048392,100.095867024,-1.0,-1.0,11038.92102
862.0,235.0,242.0,-1.0,-1.0,1.0,92.0,11313.7089844,1.0,1.0,113.0,122.975097657,100.121318446,-1.0,-1.0,13553.94534
863.0,236.0,243.0,-1.0,-1.0,1.0,173.0,18742.0644531,1.0,1.0,201.0,108.335632677,93.2441017567,-1.0,-1.0,9801.142428
864.0,236.0,247.0,-1.0,-1.0,1.0,95.0,10256.7832031,1.0,1.0,116.0,107.96613898,88.4205448543,-1.0,-1.0,16766.78959
865.0,236.0,254.0,-1.0,-1.0,-15.0,630.0,66653.5625,1.0,0.0,833.0,105.799305556,80.0162815126,-1.0,-1.0,-1.0
866.0,237.0,246.0,-1.0,-1.0,1.0,264.0,47685.1367188,1.0,1.0,344.0,180.625517874,138.619583485,-1.0,-1.0,8792.597332
867.0,237.0,250.0,-1.0,-1.0,1.0,388.0,67980.5625,1.0,1.0,529.0,175.207635309,128.507679584,-1.0,-1.0,2956.484619
868.0,237.0,252.0,-1.0,-1.0,1.0,259.0,43570.4921875,1.0,1.0,289.0,168.225838562,150.762948746,-1.0,-1.0,6724.769612
869.0,238.0,239.0,-1.0,-1.0,1.0,193.0,24485.28125,1.0,1.0,244.0,126.866742228,100.34951332,-1.0,-1.0,7345.929561
870.0,238.0,242.0,-1.0,-1.0,1.0,38.0,4828.42724609,1.0,1.0,48.0,127.063874897,100.592234294,-1.0,-1.0,3102.504091
871.0,238.0,245.0,-1.0,-1.0,1.0,84.0,10000.0,1.0,1.0,100.0,119.047619048,100.0,-1.0,-1.0,19803.77653
872.0,239.0,245.0,-1.0,-1.0,1.0,236.0,26970.5625,1.0,1.0,269.0,114.282044492,100.262314126,-1.0,-1.0,3186.041285
873.0,239.0,249.0,-1.0,-1.0,1.0,110.0,14000.0,1.0,1.0,140.0,127.272727273,100.0,-1.0,-1.0,33678.86446
874.0,240.0,244.0,-1.0,-1.0,1.0,81.0,9010.0,1.0,1.0,100.0,111.234567901,90.1,-1.0,-1.0,32128.77304
875.0,240.0,265.0,-1.0,-1.0,1.0,580.0,11357.3925781,0.0,1.0,807.0,19.5817113416,14.0735967511,-1.0,-1.0,28064.96786
876.0,240.0,273.0,-1.0,-1.0,1.0,359.0,71410.6875,1.0,1.0,462.0,198.915564067,154.568587662,-1.0,-1.0,8714.31662
877.0,241.0,243.0,-1.0,-1.0,1.0,41.0,6000.0,1.0,1.0,60.0,146.341463415,100.0,-1.0,-1.0,5938.001052
878.0,241.0,248.0,-1.0,-1.0,1.0,288.0,38460.2773438,1.0,1.0,369.0,133.542629666,104.228393886,-1.0,-1.0,11532.76963
879.0,241.0,259.0,-1.0,-1.0,1.0,261.0,27428.3554688,1.0,1.0,288.0,105.089484555,95.2373453778,-1.0,-1.0,17933.74937
880.0,242.0,245.0,-1.0,-1.0,1.0,66.0,8485.28125,1.0,1.0,84.0,128.564867424,101.015252976,-1.0,-1.0,23435.73989
881.0,242.0,248.0,-1.0,-1.0,1.0,163.0,18970.5625,1.0,1.0,189.0,116.383819018,100.373346561,-1.0,-1.0,11079.35514
882.0,243.0,247.0,-1.0,-1.0,1.0,100.0,9428.35546875,1.0,1.0,108.0,94.2835546875,87.2995876736,-1.0,-1.0,6711.198153
883.0,243.0,259.0,-1.0,-1.0,1.0,237.0,25685.1386719,1.0,1.0,284.0,108.37611254,90.4406291264,-1.0,-1.0,19256.80411
884.0,244.0,265.0,-1.0,-1.0,1.0,437.0,10534.6210938,1.0,1.0,564.0,24.1066844252,18.6784061947,-1.0,-1.0,4390.617629
885.0,244.0,273.0,-1.0,-1.0,1.0,434.0,71075.609375,1.0,0.0,707.0,163.768685196,100.5312721,-1.0,-1.0,7132.236085
886.0,244.0,275.0,-1.0,-1.0,1.0,479.0,31962.9765625,1.0,1.0,632.0,66.7285523225,50.574330004,-1.0,-1.0,21699.3056
887.0,245.0,248.0,-1.0,-1.0,1.0,166.0,17656.8535156,1.0,1.0,176.0,106.366587443,100.323031339,-1.0,-1.0,3148.154313
888.0,245.0,249.0,-1.0,-1.0,1.0,207.0,24256.7832031,1.0,1.0,256.0,117.182527551,94.7530593871,-1.0,-1.0,18721.89071
889.0,245.0,255.0,-1.0,-1.0,1.0,169.0,18142.1347656,1.0,1.0,181.0,107.349909856,100.23278876,-1.0,-1.0,9492.453674
890.0,245.0,264.0,-1.0,-1.0,1.0,287.0,30828.4277344,1.0,1.0,308.0,107.41612451,100.092297839,-1.0,-1.0,19523.80392
891.0,246.0,252.0,-1.0,-1.0,1.0,410.0,59913.6367188,1.0,1.0,453.0,146.130821265,132.259683706,-1.0,-1.0,5253.341359
892.0,246.0,254.0,-1.0,-1.0,1.0,133.0,15313.7089844,1.0,1.0,153.0,115.140669056,100.089601205,-1.0,-1.0,19694.61015
893.0,246.0,260.0,-1.0,-1.0,-15.0,302.0,48008.8476563,1.0,0.0,357.0,158.969694226,134.478564864,-1.0,-1.0,-1.0
894.0,246.0,263.0,-1.0,-1.0,1.0,405.0,84398.921875,1.0,1.0,537.0,208.392399691,157.167452281,-1.0,-1.0,3211.348588
895.0,247.0,254.0,-1.0,-1.0,1.0,518.0,56256.78125,1.0,1.0,576.0,108.603824807,97.6680230035,-1.0,-1.0,11455.48365
896.0,247.0,259.0,-1.0,-1.0,1.0,219.0,23227.3457031,1.0,1.0,246.0,106.060939284,94.4201044841,-1.0,-1.0,22315.54866
897.0,247.0,260.0,-1.0,-1.0,1.0,568.0,80884.203125,1.0,0.0,662.0,142.401766065,122.181575718,-1.0,-1.0,2580.780205
898.0,247.0,271.0,-1.0,-1.0,1.0,506.0,83827.2734375,1.0,1.0,706.0,165.666548295,118.735514784,-1.0,-1.0,7004.453822
